Rb1,5s1/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1603.36000,415.61,0.50,0.00,0.00
1603.38000,415.61,0.50,0.00,0.00
1603.40000,415.61,0.50,0.00,0.00
1603.42000,415.60,0.50,0.00,0.00
1603.44000,415.60,0.50,0.00,0.00
1603.46000,415.60,0.50,0.00,0.00
1603.48000,415.60,0.50,0.00,0.00
1603.50000,415.59,0.50,0.00,0.00
1603.52000,415.59,0.50,0.00,0.00
1603.54000,415.59,0.50,0.00,0.00
1603.56000,415.58,0.50,0.00,0.00
1603.58000,415.58,0.50,0.00,0.00
1603.60000,415.58,0.50,0.00,0.00
1603.62000,415.57,0.50,0.00,0.00
1603.64000,415.57,0.50,0.00,0.00
1603.66000,415.57,0.50,0.00,0.00
1603.68000,415.56,0.50,0.00,0.00
1603.70000,415.56,0.50,0.00,0.00
1603.72000,415.56,0.50,0.00,0.00
1603.74000,415.55,0.50,0.00,0.00
1603.76000,415.55,0.50,0.00,0.00
1603.78000,415.55,0.50,0.00,0.00
1603.80000,415.54,0.50,0.00,0.00
1603.82000,415.54,0.50,0.00,0.00
1603.84000,415.54,0.50,0.00,0.00
1603.86000,415.53,0.50,0.00,0.00
1603.88000,415.53,0.50,0.00,0.00
1603.90000,415.53,0.50,0.00,0.00
1603.92000,415.52,0.50,0.00,0.00
1603.94000,415.52,0.50,0.00,0.00
1603.96000,415.52,0.50,0.00,0.00
1603.98000,415.52,0.50,0.00,0.00
1604.00000,415.51,0.50,0.00,0.00
1604.02000,415.51,0.50,0.00,0.00
1604.04000,415.51,0.50,0.00,0.00
1604.06000,415.50,0.50,0.00,0.00
1604.08000,415.50,0.50,0.00,0.00
1604.10000,415.50,0.50,0.00,0.00
1604.12000,415.49,0.50,0.00,0.00
1604.14000,415.49,0.50,0.00,0.00
1604.16000,415.49,0.50,0.00,0.00
1604.18000,415.48,0.50,0.00,0.00
1604.20000,415.48,0.50,0.00,0.00
1604.22000,415.48,0.50,0.00,0.00
1604.24000,415.47,0.50,0.00,0.00
1604.26000,415.47,0.50,0.00,0.00
1604.28000,415.47,0.50,0.00,0.00
1604.30000,415.46,0.50,0.00,0.00
1604.32000,415.46,0.50,0.00,0.00
1604.34000,415.46,0.50,0.00,0.00
1604.36000,415.45,0.50,0.00,0.00
1604.38000,415.45,0.50,0.00,0.00
1604.40000,415.45,0.50,0.00,0.00
1604.42000,415.45,0.50,0.00,0.00
1604.44000,415.44,0.50,0.00,0.00
1604.46000,415.44,0.50,0.00,0.00
1604.48000,415.44,0.50,0.00,0.00
1604.50000,415.43,0.50,0.00,0.00
1604.52000,415.43,0.50,0.00,0.00
1604.54000,415.43,0.50,0.00,0.00
1604.56000,415.42,0.50,0.00,0.00
1604.58000,415.42,0.50,0.00,0.00
1604.60000,415.42,0.50,0.00,0.00
1604.62000,415.41,0.50,0.00,0.00
1604.64000,415.41,0.50,0.00,0.00
1604.66000,415.41,0.50,0.00,0.00
1604.68000,415.40,0.50,0.00,0.00
1604.70000,415.40,0.50,0.00,0.00
1604.72000,415.40,0.50,0.00,0.00
1604.74000,415.39,0.50,0.00,0.00
1604.76000,415.39,0.50,0.00,0.00
1604.78000,415.39,0.50,0.00,0.00
1604.80000,415.38,0.50,0.00,0.00
1604.82000,415.38,0.50,0.00,0.00
1604.84000,415.38,0.50,0.00,0.00
1604.86000,415.38,0.50,0.00,0.00
1604.88000,415.37,0.50,0.00,0.00
1604.90000,415.37,0.50,0.00,0.00
1604.92000,415.37,0.50,0.00,0.00
1604.94000,415.36,0.50,0.00,0.00
1604.96000,415.36,0.50,0.00,0.00
1604.98000,415.36,0.50,0.00,0.00
1605.00000,415.35,0.50,0.00,0.00
1605.02000,415.35,0.50,0.00,0.00
1605.04000,415.35,0.50,0.00,0.00
1605.06000,415.34,0.50,0.00,0.00
1605.08000,415.34,0.50,0.00,0.00
1605.10000,415.34,0.50,0.00,0.00
1605.12000,415.33,0.50,0.00,0.00
1605.14000,415.33,0.50,0.00,0.00
1605.16000,415.33,0.50,0.00,0.00
1605.18000,415.32,0.50,0.00,0.00
1605.20000,415.32,0.50,0.00,0.00
1605.22000,415.32,0.50,0.00,0.00
1605.24000,415.31,0.50,0.00,0.00
1605.26000,415.31,0.50,0.00,0.00
1605.28000,415.31,0.50,0.00,0.00
1605.30000,415.31,0.50,0.00,0.00
1605.32000,415.30,0.50,0.00,0.00
1605.34000,415.30,0.50,0.00,0.00
1605.36000,415.30,0.50,0.00,0.00
1605.38000,415.29,0.50,0.00,0.00
1605.40000,415.29,0.50,0.00,0.00
1605.42000,415.29,0.50,0.00,0.00
1605.44000,415.28,0.50,0.00,0.00
1605.46000,415.28,0.50,0.00,0.00
1605.48000,415.28,0.50,0.00,0.00
1605.50000,415.27,0.50,0.00,0.00
1605.52000,415.27,0.50,0.00,0.00
1605.54000,415.27,0.50,0.00,0.00
1605.56000,415.26,0.50,0.00,0.00
1605.58000,415.26,0.50,0.00,0.00
1605.60000,415.26,0.50,0.00,0.00
1605.62000,415.25,0.50,0.00,0.00
1605.64000,415.25,0.50,0.00,0.00
1605.66000,415.25,0.50,0.00,0.00
1605.68000,415.24,0.50,0.00,0.00
1605.70000,415.24,0.50,0.00,0.00
1605.72000,415.24,0.50,0.00,0.00
1605.74000,415.24,0.50,0.00,0.00
1605.76000,415.23,0.50,0.00,0.00
1605.78000,415.23,0.50,0.00,0.00
1605.80000,415.23,0.50,0.00,0.00
1605.82000,415.22,0.50,0.00,0.00
1605.84000,415.22,0.50,0.00,0.00
1605.86000,415.22,0.50,0.00,0.00
1605.88000,415.21,0.50,0.00,0.00
1605.90000,415.21,0.50,0.00,0.00
1605.92000,415.21,0.50,0.00,0.00
1605.94000,415.20,0.50,0.00,0.00
1605.96000,415.20,0.50,0.00,0.00
1605.98000,415.20,0.50,0.00,0.00
1606.00000,415.19,0.50,0.00,0.00
1606.02000,415.19,0.50,0.00,0.00
1606.04000,415.19,0.50,0.00,0.00
1606.06000,415.18,0.50,0.00,0.00
1606.08000,415.18,0.50,0.00,0.00
1606.10000,415.18,0.50,0.00,0.00
1606.12000,415.18,0.50,0.00,0.00
1606.14000,415.17,0.50,0.00,0.00
1606.16000,415.17,0.50,0.00,0.00
1606.18000,415.17,0.50,0.00,0.00
1606.20000,415.16,0.50,0.00,0.00
1606.22000,415.16,0.50,0.00,0.00
1606.24000,415.16,0.50,0.00,0.00
1606.26000,415.15,0.50,0.00,0.00
1606.28000,415.15,0.50,0.00,0.00
1606.30000,415.15,0.50,0.00,0.00
1606.32000,415.14,0.50,0.00,0.00
1606.34000,415.14,0.50,0.00,0.00
1606.36000,415.14,0.50,0.00,0.00
1606.38000,415.13,0.50,0.00,0.00
1606.40000,415.13,0.50,0.00,0.00
1606.42000,415.13,0.50,0.00,0.00
1606.44000,415.12,0.50,0.00,0.00
1606.46000,415.12,0.50,0.00,0.00
1606.48000,415.12,0.50,0.00,0.00
1606.50000,415.11,0.50,0.00,0.00
1606.52000,415.11,0.50,0.00,0.00
1606.54000,415.11,0.50,0.00,0.00
1606.56000,415.11,0.50,0.00,0.00
1606.58000,415.10,0.50,0.00,0.00
1606.60000,415.10,0.50,0.00,0.00
1606.62000,415.10,0.50,0.00,0.00
1606.64000,415.09,0.50,0.00,0.00
1606.66000,415.09,0.50,0.00,0.00
1606.68000,415.09,0.50,0.00,0.00
1606.70000,415.08,0.50,0.00,0.00
1606.72000,415.08,0.50,0.00,0.00
1606.74000,415.08,0.50,0.00,0.00
1606.76000,415.07,0.50,0.00,0.00
1606.78000,415.07,0.50,0.00,0.00
1606.80000,415.07,0.50,0.00,0.00
1606.82000,415.06,0.50,0.00,0.00
1606.84000,415.06,0.50,0.00,0.00
1606.86000,415.06,0.50,0.00,0.00
1606.88000,415.05,0.50,0.00,0.00
1606.90000,415.05,0.50,0.00,0.00
1606.92000,415.05,0.50,0.00,0.00
1606.94000,415.05,0.50,0.00,0.00
1606.96000,415.04,0.50,0.00,0.00
1606.98000,415.04,0.50,0.00,0.00
1607.00000,415.04,0.50,0.00,0.00
1607.02000,415.03,0.50,0.00,0.00
1607.04000,415.03,0.50,0.00,0.00
1607.06000,415.03,0.50,0.00,0.00
1607.08000,415.02,0.50,0.00,0.00
1607.10000,415.02,0.50,0.00,0.00
1607.12000,415.02,0.50,0.00,0.00
1607.14000,415.01,0.50,0.00,0.00
1607.16000,415.01,0.50,0.00,0.00
1607.18000,415.01,0.50,0.00,0.00
1607.20000,415.00,0.50,0.00,0.00
1607.22000,415.00,0.50,0.00,0.00
1607.24000,415.00,0.50,0.00,0.00
1607.26000,414.99,0.50,0.00,0.00
1607.28000,414.99,0.50,0.00,0.00
1607.30000,414.99,0.50,0.00,0.00
1607.32000,414.99,0.50,0.00,0.00
1607.34000,414.98,0.50,0.00,0.00
1607.36000,414.98,0.50,0.00,0.00
1607.38000,414.98,0.50,0.00,0.00
1607.40000,414.97,0.50,0.00,0.00
1607.42000,414.97,0.50,0.00,0.00
1607.44000,414.97,0.50,0.00,0.00
1607.46000,414.96,0.50,0.00,0.00
1607.48000,414.96,0.50,0.00,0.00
1607.50000,414.96,0.50,0.00,0.00
1607.52000,414.95,0.50,0.00,0.00
1607.54000,414.95,0.50,0.00,0.00
1607.56000,414.95,0.50,0.00,0.00
1607.58000,414.94,0.50,0.00,0.00
1607.60000,414.94,0.50,0.00,0.00
1607.62000,414.94,0.50,0.00,0.00
1607.64000,414.93,0.50,0.00,0.00
1607.66000,414.93,0.50,0.00,0.00
1607.68000,414.93,0.50,0.00,0.00
1607.70000,414.93,0.50,0.00,0.00
1607.72000,414.92,0.50,0.00,0.00
1607.74000,414.92,0.50,0.00,0.00
1607.76000,414.92,0.50,0.00,0.00
1607.78000,414.91,0.50,0.00,0.00
1607.80000,414.91,0.50,0.00,0.00
1607.82000,414.91,0.50,0.00,0.00
1607.84000,414.90,0.50,0.00,0.00
1607.86000,414.90,0.50,0.00,0.00
1607.88000,414.90,0.50,0.00,0.00
1607.90000,414.89,0.50,0.00,0.00
1607.92000,414.89,0.50,0.00,0.00
1607.94000,414.89,0.50,0.00,0.00
1607.96000,414.88,0.50,0.00,0.00
1607.98000,414.88,0.50,0.00,0.00
1608.00000,414.88,0.50,0.00,0.00
1608.02000,414.87,0.50,0.00,0.00
1608.04000,414.87,0.50,0.00,0.00
1608.06000,414.87,0.50,0.00,0.00
1608.08000,414.87,0.50,0.00,0.00
1608.10000,414.86,0.50,0.00,0.00
1608.12000,414.86,0.50,0.00,0.00
1608.14000,414.86,0.50,0.00,0.00
1608.16000,414.85,0.50,0.00,0.00
1608.18000,414.85,0.50,0.00,0.00
1608.20000,414.85,0.50,0.00,0.00
1608.22000,414.84,0.50,0.00,0.00
1608.24000,414.84,0.50,0.00,0.00
1608.26000,414.84,0.50,0.00,0.00
1608.28000,414.83,0.50,0.00,0.00
1608.30000,414.83,0.50,0.00,0.00
1608.32000,414.83,0.50,0.00,0.00
1608.34000,414.82,0.50,0.00,0.00
1608.36000,414.82,0.50,0.00,0.00
1608.38000,414.82,0.50,0.00,0.00
1608.40000,414.81,0.50,0.00,0.00
1608.42000,414.81,0.50,0.00,0.00
1608.44000,414.81,0.50,0.00,0.00
1608.46000,414.81,0.50,0.00,0.00
1608.48000,414.80,0.50,0.00,0.00
1608.50000,414.80,0.50,0.00,0.00
1608.52000,414.80,0.50,0.00,0.00
1608.54000,414.79,0.50,0.00,0.00
1608.56000,414.79,0.50,0.00,0.00
1608.58000,414.79,0.50,0.00,0.00
1608.60000,414.78,0.50,0.00,0.00
1608.62000,414.78,0.50,0.00,0.00
1608.64000,414.78,0.50,0.00,0.00
1608.66000,414.77,0.50,0.00,0.00
1608.68000,414.77,0.50,0.00,0.00
1608.70000,414.77,0.50,0.00,0.00
1608.72000,414.76,0.50,0.00,0.00
1608.74000,414.76,0.50,0.00,0.00
1608.76000,414.76,0.50,0.00,0.00
1608.78000,414.75,0.50,0.00,0.00
1608.80000,414.75,0.50,0.00,0.00
1608.82000,414.75,0.50,0.00,0.00
1608.84000,414.75,0.50,0.00,0.00
1608.86000,414.74,0.50,0.00,0.00
1608.88000,414.74,0.50,0.00,0.00
1608.90000,414.74,0.50,0.00,0.00
1608.92000,414.73,0.50,0.00,0.00
1608.94000,414.73,0.50,0.00,0.00
1608.96000,414.73,0.50,0.00,0.00
1608.98000,414.72,0.50,0.00,0.00
1609.00000,414.72,0.50,0.00,0.00
1609.02000,414.72,0.50,0.00,0.00
1609.04000,414.71,0.50,0.00,0.00
1609.06000,414.71,0.50,0.00,0.00
1609.08000,414.71,0.50,0.00,0.00
1609.10000,414.70,0.50,0.00,0.00
1609.12000,414.70,0.50,0.00,0.00
1609.14000,414.70,0.50,0.00,0.00
1609.16000,414.70,0.50,0.00,0.00
1609.18000,414.69,0.50,0.00,0.00
1609.20000,414.69,0.50,0.00,0.00
1609.22000,414.69,0.50,0.00,0.00
1609.24000,414.68,0.50,0.00,0.00
1609.26000,414.68,0.50,0.00,0.00
1609.28000,414.68,0.50,0.00,0.00
1609.30000,414.67,0.50,0.00,0.00
1609.32000,414.67,0.50,0.00,0.00
1609.34000,414.67,0.50,0.00,0.00
1609.36000,414.66,0.50,0.00,0.00
1609.38000,414.66,0.50,0.00,0.00
1609.40000,414.66,0.50,0.00,0.00
1609.42000,414.65,0.50,0.00,0.00
1609.44000,414.65,0.50,0.00,0.00
1609.46000,414.65,0.50,0.00,0.00
1609.48000,414.64,0.50,0.00,0.00
1609.50000,414.64,0.50,0.00,0.00
1609.52000,414.64,0.50,0.00,0.00
1609.54000,414.64,0.50,0.00,0.00
1609.56000,414.63,0.50,0.00,0.00
1609.58000,414.63,0.50,0.00,0.00
1609.60000,414.63,0.50,0.00,0.00
1609.62000,414.62,0.50,0.00,0.00
1609.64000,414.62,0.50,0.00,0.00
1609.66000,414.62,0.50,0.00,0.00
1609.68000,414.61,0.50,0.00,0.00
1609.70000,414.61,0.50,0.00,0.00
1609.72000,414.61,0.50,0.00,0.00
1609.74000,414.60,0.50,0.00,0.00
1609.76000,414.60,0.50,0.00,0.00
1609.78000,414.60,0.50,0.00,0.00
1609.80000,414.59,0.50,0.00,0.00
1609.82000,414.59,0.50,0.00,0.00
1609.84000,414.59,0.50,0.00,0.00
1609.86000,414.59,0.50,0.00,0.00
1609.88000,414.58,0.50,0.00,0.00
1609.90000,414.58,0.50,0.00,0.00
1609.92000,414.58,0.50,0.00,0.00
1609.94000,414.57,0.50,0.00,0.00
1609.96000,414.57,0.50,0.00,0.00
1609.98000,414.57,0.50,0.00,0.00
1610.00000,414.56,0.50,0.00,0.00
1610.02000,414.56,0.50,0.00,0.00
1610.04000,414.56,0.50,0.00,0.00
1610.06000,414.55,0.50,0.00,0.00
1610.08000,414.55,0.50,0.00,0.00
1610.10000,414.55,0.50,0.00,0.00
1610.12000,414.54,0.50,0.00,0.00
1610.14000,414.54,0.50,0.00,0.00
1610.16000,414.54,0.50,0.00,0.00
1610.18000,414.53,0.50,0.00,0.00
1610.20000,414.53,0.50,0.00,0.00
1610.22000,414.53,0.50,0.00,0.00
1610.24000,414.53,0.50,0.00,0.00
1610.26000,414.52,0.50,0.00,0.00
1610.28000,414.52,0.50,0.00,0.00
1610.30000,414.52,0.50,0.00,0.00
1610.32000,414.51,0.50,0.00,0.00
1610.34000,414.51,0.50,0.00,0.00
1610.36000,414.51,0.50,0.00,0.00
1610.38000,414.50,0.50,0.00,0.00
1610.40000,414.50,0.50,0.00,0.00
1610.42000,414.50,0.50,0.00,0.00
1610.44000,414.49,0.50,0.00,0.00
1610.46000,414.49,0.50,0.00,0.00
1610.48000,414.49,0.50,0.00,0.00
1610.50000,414.48,0.50,0.00,0.00
1610.52000,414.48,0.50,0.00,0.00
1610.54000,414.48,0.50,0.00,0.00
1610.56000,414.48,0.50,0.00,0.00
1610.58000,414.47,0.50,0.00,0.00
1610.60000,414.47,0.50,0.00,0.00
1610.62000,414.47,0.50,0.00,0.00
1610.64000,414.46,0.50,0.00,0.00
1610.66000,414.46,0.50,0.00,0.00
1610.68000,414.46,0.50,0.00,0.00
1610.70000,414.45,0.50,0.00,0.00
1610.72000,414.45,0.50,0.00,0.00
1610.74000,414.45,0.50,0.00,0.00
1610.76000,414.44,0.50,0.00,0.00
1610.78000,414.44,0.50,0.00,0.00
1610.80000,414.44,0.50,0.00,0.00
1610.82000,414.43,0.50,0.00,0.00
1610.84000,414.43,0.50,0.00,0.00
1610.86000,414.43,0.50,0.00,0.00
1610.88000,414.43,0.50,0.00,0.00
1610.90000,414.42,0.50,0.00,0.00
1610.92000,414.42,0.50,0.00,0.00
1610.94000,414.42,0.50,0.00,0.00
1610.96000,414.41,0.50,0.00,0.00
1610.98000,414.41,0.50,0.00,0.00
1611.00000,414.41,0.50,0.00,0.00
1611.02000,414.40,0.50,0.00,0.00
1611.04000,414.40,0.50,0.00,0.00
1611.06000,414.40,0.50,0.00,0.00
1611.08000,414.39,0.50,0.00,0.00
1611.10000,414.39,0.50,0.00,0.00
1611.12000,414.39,0.50,0.00,0.00
1611.14000,414.38,0.50,0.00,0.00
1611.16000,414.38,0.50,0.00,0.00
1611.18000,414.38,0.50,0.00,0.00
1611.20000,414.38,0.50,0.00,0.00
1611.22000,414.37,0.50,0.00,0.00
1611.24000,414.37,0.50,0.00,0.00
1611.26000,414.37,0.50,0.00,0.00
1611.28000,414.36,0.50,0.00,0.00
1611.30000,414.36,0.50,0.00,0.00
1611.32000,414.36,0.50,0.00,0.00
1611.34000,414.35,0.50,0.00,0.00
1611.36000,414.35,0.50,0.00,0.00
1611.38000,414.35,0.50,0.00,0.00
1611.40000,414.34,0.50,0.00,0.00
1611.42000,414.34,0.50,0.00,0.00
1611.44000,414.34,0.50,0.00,0.00
1611.46000,414.33,0.50,0.00,0.00
1611.48000,414.33,0.50,0.00,0.00
1611.50000,414.33,0.50,0.00,0.00
1611.52000,414.33,0.50,0.00,0.00
1611.54000,414.32,0.50,0.00,0.00
1611.56000,414.32,0.50,0.00,0.00
1611.58000,414.32,0.50,0.00,0.00
1611.60000,414.31,0.50,0.00,0.00
1611.62000,414.31,0.50,0.00,0.00
1611.64000,414.31,0.50,0.00,0.00
1611.66000,414.30,0.50,0.00,0.00
1611.68000,414.30,0.50,0.00,0.00
1611.70000,414.30,0.50,0.00,0.00
1611.72000,414.29,0.50,0.00,0.00
1611.74000,414.29,0.50,0.00,0.00
1611.76000,414.29,0.50,0.00,0.00
1611.78000,414.28,0.50,0.00,0.00
1611.80000,414.28,0.50,0.00,0.00
1611.82000,414.28,0.50,0.00,0.00
1611.84000,414.28,0.50,0.00,0.00
1611.86000,414.27,0.50,0.00,0.00
1611.88000,414.27,0.50,0.00,0.00
1611.90000,414.27,0.50,0.00,0.00
1611.92000,414.26,0.50,0.00,0.00
1611.94000,414.26,0.50,0.00,0.00
1611.96000,414.26,0.50,0.00,0.00
1611.98000,414.25,0.50,0.00,0.00
1612.00000,414.25,0.50,0.00,0.00
1612.02000,414.25,0.50,0.00,0.00
1612.04000,414.24,0.50,0.00,0.00
1612.06000,414.24,0.50,0.00,0.00
1612.08000,414.24,0.50,0.00,0.00
1612.10000,414.23,0.50,0.00,0.00
1612.12000,414.23,0.50,0.00,0.00
1612.14000,414.23,0.50,0.00,0.00
1612.16000,414.23,0.50,0.00,0.00
1612.18000,414.22,0.50,0.00,0.00
1612.20000,414.22,0.50,0.00,0.00
1612.22000,414.22,0.50,0.00,0.00
1612.24000,414.21,0.50,0.00,0.00
1612.26000,414.21,0.50,0.00,0.00
1612.28000,414.21,0.50,0.00,0.00
1612.30000,414.20,0.50,0.00,0.00
1612.32000,414.20,0.50,0.00,0.00
1612.34000,414.20,0.50,0.00,0.00
1612.36000,414.19,0.50,0.00,0.00
1612.38000,414.19,0.50,0.00,0.00
1612.40000,414.19,0.50,0.00,0.00
1612.42000,414.18,0.50,0.00,0.00
1612.44000,414.18,0.50,0.00,0.00
1612.46000,414.18,0.50,0.00,0.00
1612.48000,414.18,0.50,0.00,0.00
1612.50000,414.17,0.50,0.00,0.00
1612.52000,414.17,0.50,0.00,0.00
1612.54000,414.17,0.50,0.00,0.00
1612.56000,414.16,0.50,0.00,0.00
1612.58000,414.16,0.50,0.00,0.00
1612.60000,414.16,0.50,0.00,0.00
1612.62000,414.15,0.50,0.00,0.00
1612.64000,414.15,0.50,0.00,0.00
1612.66000,414.15,0.50,0.00,0.00
1612.68000,414.14,0.50,0.00,0.00
1612.70000,414.14,0.50,0.00,0.00
1612.72000,414.14,0.50,0.00,0.00
1612.74000,414.13,0.50,0.00,0.00
1612.76000,414.13,0.50,0.00,0.00
1612.78000,414.13,0.50,0.00,0.00
1612.80000,414.13,0.50,0.00,0.00
1612.82000,414.12,0.50,0.00,0.00
1612.84000,414.12,0.50,0.00,0.00
1612.86000,414.12,0.50,0.00,0.00
1612.88000,414.11,0.50,0.00,0.00
1612.90000,414.11,0.50,0.00,0.00
1612.92000,414.11,0.50,0.00,0.00
1612.94000,414.10,0.50,0.00,0.00
1612.96000,414.10,0.50,0.00,0.00
1612.98000,414.10,0.50,0.00,0.00
1613.00000,414.09,0.50,0.00,0.00
1613.02000,414.09,0.50,0.00,0.00
1613.04000,414.09,0.50,0.00,0.00
1613.06000,414.08,0.50,0.00,0.00
1613.08000,414.08,0.50,0.00,0.00
1613.10000,414.08,0.50,0.00,0.00
1613.12000,414.08,0.50,0.00,0.00
1613.14000,414.07,0.50,0.00,0.00
1613.16000,414.07,0.50,0.00,0.00
1613.18000,414.07,0.50,0.00,0.00
1613.20000,414.06,0.50,0.00,0.00
1613.22000,414.06,0.50,0.00,0.00
1613.24000,414.06,0.50,0.00,0.00
1613.26000,414.05,0.50,0.00,0.00
1613.28000,414.05,0.50,0.00,0.00
1613.30000,414.05,0.50,0.00,0.00
1613.32000,414.04,0.50,0.00,0.00
1613.34000,414.04,0.50,0.00,0.00
1613.36000,414.04,0.50,0.00,0.00
1613.38000,414.04,0.50,0.00,0.00
1613.40000,414.03,0.50,0.00,0.00
1613.42000,414.03,0.50,0.00,0.00
1613.44000,414.03,0.50,0.00,0.00
1613.46000,414.02,0.50,0.00,0.00
1613.48000,414.02,0.50,0.00,0.00
1613.50000,414.02,0.50,0.00,0.00
1613.52000,414.01,0.50,0.00,0.00
1613.54000,414.01,0.50,0.00,0.00
1613.56000,414.01,0.50,0.00,0.00
1613.58000,414.00,0.50,0.00,0.00
1613.60000,414.00,0.50,0.00,0.00
1613.62000,414.00,0.50,0.00,0.00
1613.64000,413.99,0.50,0.00,0.00
1613.66000,413.99,0.50,0.00,0.00
1613.68000,413.99,0.50,0.00,0.00
1613.70000,413.99,0.50,0.00,0.00
1613.72000,413.98,0.50,0.00,0.00
1613.74000,413.98,0.50,0.00,0.00
1613.76000,413.98,0.50,0.00,0.00
1613.78000,413.97,0.50,0.00,0.00
1613.80000,413.97,0.50,0.00,0.00
1613.82000,413.97,0.50,0.00,0.00
1613.84000,413.96,0.50,0.00,0.00
1613.86000,413.96,0.50,0.00,0.00
1613.88000,413.96,0.50,0.00,0.00
1613.90000,413.95,0.50,0.00,0.00
1613.92000,413.95,0.50,0.00,0.00
1613.94000,413.95,0.50,0.00,0.00
1613.96000,413.94,0.50,0.00,0.00
1613.98000,413.94,0.50,0.00,0.00
1614.00000,413.94,0.50,0.00,0.00
1614.02000,413.94,0.50,0.00,0.00
1614.04000,413.93,0.50,0.00,0.00
1614.06000,413.93,0.50,0.00,0.00
1614.08000,413.93,0.50,0.00,0.00
1614.10000,413.92,0.50,0.00,0.00
1614.12000,413.92,0.50,0.00,0.00
1614.14000,413.92,0.50,0.00,0.00
1614.16000,413.91,0.50,0.00,0.00
1614.18000,413.91,0.50,0.00,0.00
1614.20000,413.91,0.50,0.00,0.00
1614.22000,413.90,0.50,0.00,0.00
1614.24000,413.90,0.50,0.00,0.00
1614.26000,413.90,0.50,0.00,0.00
1614.28000,413.90,0.50,0.00,0.00
1614.30000,413.89,0.50,0.00,0.00
1614.32000,413.89,0.50,0.00,0.00
1614.34000,413.89,0.50,0.00,0.00
1614.36000,413.88,0.50,0.00,0.00
1614.38000,413.88,0.50,0.00,0.00
1614.40000,413.88,0.50,0.00,0.00
1614.42000,413.87,0.50,0.00,0.00
1614.44000,413.87,0.50,0.00,0.00
1614.46000,413.87,0.50,0.00,0.00
1614.48000,413.86,0.50,0.00,0.00
1614.50000,413.86,0.50,0.00,0.00
1614.52000,413.86,0.50,0.00,0.00
1614.54000,413.85,0.50,0.00,0.00
1614.56000,413.85,0.50,0.00,0.00
1614.58000,413.85,0.50,0.00,0.00
1614.60000,413.85,0.50,0.00,0.00
1614.62000,413.84,0.50,0.00,0.00
1614.64000,413.84,0.50,0.00,0.00
1614.66000,413.84,0.50,0.00,0.00
1614.68000,413.83,0.50,0.00,0.00
1614.70000,413.83,0.50,0.00,0.00
1614.72000,413.83,0.50,0.00,0.00
1614.74000,413.82,0.50,0.00,0.00
1614.76000,413.82,0.50,0.00,0.00
1614.78000,413.82,0.50,0.00,0.00
1614.80000,413.81,0.50,0.00,0.00
1614.82000,413.81,0.50,0.00,0.00
1614.84000,413.81,0.50,0.00,0.00
1614.86000,413.81,0.50,0.00,0.00
1614.88000,413.80,0.50,0.00,0.00
1614.90000,413.80,0.50,0.00,0.00
1614.92000,413.80,0.50,0.00,0.00
1614.94000,413.79,0.50,0.00,0.00
1614.96000,413.79,0.50,0.00,0.00
1614.98000,413.79,0.50,0.00,0.00
1615.00000,413.78,0.50,0.00,0.00
1615.02000,413.78,0.50,0.00,0.00
1615.04000,413.78,0.50,0.00,0.00
1615.06000,413.77,0.50,0.00,0.00
1615.08000,413.77,0.50,0.00,0.00
1615.10000,413.77,0.50,0.00,0.00
1615.12000,413.76,0.50,0.00,0.00
1615.14000,413.76,0.50,0.00,0.00
1615.16000,413.76,0.50,0.00,0.00
1615.18000,413.76,0.50,0.00,0.00
1615.20000,413.75,0.50,0.00,0.00
1615.22000,413.75,0.50,0.00,0.00
1615.24000,413.75,0.50,0.00,0.00
1615.26000,413.74,0.50,0.00,0.00
1615.28000,413.74,0.50,0.00,0.00
1615.30000,413.74,0.50,0.00,0.00
1615.32000,413.73,0.50,0.00,0.00
1615.34000,413.73,0.50,0.00,0.00
1615.36000,413.73,0.50,0.00,0.00
1615.38000,413.72,0.50,0.00,0.00
1615.40000,413.72,0.50,0.00,0.00
1615.42000,413.72,0.50,0.00,0.00
1615.44000,413.72,0.50,0.00,0.00
1615.46000,413.71,0.50,0.00,0.00
1615.48000,413.71,0.50,0.00,0.00
1615.50000,413.71,0.50,0.00,0.00
1615.52000,413.70,0.50,0.00,0.00
1615.54000,413.70,0.50,0.00,0.00
1615.56000,413.70,0.50,0.00,0.00
1615.58000,413.69,0.50,0.00,0.00
1615.60000,413.69,0.50,0.00,0.00
1615.62000,413.69,0.50,0.00,0.00
1615.64000,413.68,0.50,0.00,0.00
1615.66000,413.68,0.50,0.00,0.00
1615.68000,413.68,0.50,0.00,0.00
1615.70000,413.68,0.50,0.00,0.00
1615.72000,413.67,0.50,0.00,0.00
1615.74000,413.67,0.50,0.00,0.00
1615.76000,413.67,0.50,0.00,0.00
1615.78000,413.66,0.50,0.00,0.00
1615.80000,413.66,0.50,0.00,0.00
1615.82000,413.66,0.50,0.00,0.00
1615.84000,413.65,0.50,0.00,0.00
1615.86000,413.65,0.50,0.00,0.00
1615.88000,413.65,0.50,0.00,0.00
1615.90000,413.64,0.50,0.00,0.00
1615.92000,413.64,0.50,0.00,0.00
1615.94000,413.64,0.50,0.00,0.00
1615.96000,413.64,0.50,0.00,0.00
1615.98000,413.63,0.50,0.00,0.00
1616.00000,413.63,0.50,0.00,0.00
1616.02000,413.63,0.50,0.00,0.00
