Rb1,5p1/2,,,
1519.96600,12674.88,73.86,0.00,0.00
1519.98600,12669.62,73.83,0.00,0.00
1520.00600,12664.36,73.80,0.00,0.00
1520.02600,12659.11,73.77,0.00,0.00
1520.04600,12653.86,73.74,0.00,0.00
1520.06600,12648.61,73.71,0.00,0.00
1520.08600,12643.37,73.68,0.00,0.00
1520.10600,12638.14,73.64,0.00,0.00
1520.12600,12632.91,73.61,0.00,0.00
1520.14600,12627.68,73.58,0.00,0.00
1520.16600,12622.46,73.55,0.00,0.00
1520.18600,12617.24,73.52,0.00,0.00
1520.20600,12612.03,73.49,0.00,0.00
1520.22600,12606.82,73.46,0.00,0.00
1520.24600,12601.62,73.43,0.00,0.00
1520.26600,12596.42,73.40,0.00,0.00
1520.28600,12591.23,73.37,0.00,0.00
1520.30600,12586.04,73.34,0.00,0.00
1520.32600,12580.86,73.31,0.00,0.00
1520.34600,12575.68,73.28,0.00,0.00
1520.36600,12570.50,73.24,0.00,0.00
1520.38600,12565.33,73.21,0.00,0.00
1520.40600,12560.16,73.18,0.00,0.00
1520.42600,12555.00,73.15,0.00,0.00
1520.44600,12549.85,73.12,0.00,0.00
1520.46600,12544.69,73.09,0.00,0.00
1520.48600,12539.55,73.06,0.00,0.00
1520.50600,12534.40,73.03,0.00,0.00
1520.52600,12529.26,73.00,0.00,0.00
1520.54600,12524.13,72.97,0.00,0.00
1520.56600,12519.00,72.94,0.00,0.00
1520.58600,12513.87,72.91,0.00,0.00
1520.60600,12508.75,72.88,0.00,0.00
1520.62600,12503.64,72.85,0.00,0.00
1520.64600,12498.53,72.82,0.00,0.00
1520.66600,12493.42,72.79,0.00,0.00
1520.68600,12488.32,72.76,0.00,0.00
1520.70600,12483.22,72.73,0.00,0.00
1520.72600,12478.13,72.70,0.00,0.00
1520.74600,12473.04,72.67,0.00,0.00
1520.76600,12467.95,72.64,0.00,0.00
1520.78600,12462.87,72.61,0.00,0.00
1520.80600,12457.80,72.58,0.00,0.00
1520.82600,12452.73,72.55,0.00,0.00
1520.84600,12447.66,72.52,0.00,0.00
1520.86600,12442.60,72.49,0.00,0.00
1520.88600,12437.54,72.46,0.00,0.00
1520.90600,12432.49,72.43,0.00,0.00
1520.92600,12427.44,72.40,0.00,0.00
1520.94600,12422.39,72.37,0.00,0.00
1520.96600,12417.35,72.34,0.00,0.00
1520.98600,12412.32,72.31,0.00,0.00
1521.00600,12407.28,72.28,0.00,0.00
1521.02600,12402.26,72.25,0.00,0.00
1521.04600,12397.23,72.22,0.00,0.00
1521.06600,12392.22,72.19,0.00,0.00
1521.08600,12387.20,72.16,0.00,0.00
1521.10600,12382.19,72.13,0.00,0.00
1521.12600,12377.19,72.10,0.00,0.00
1521.14600,12372.19,72.07,0.00,0.00
1521.16600,12367.19,72.04,0.00,0.00
1521.18600,12362.20,72.01,0.00,0.00
1521.20600,12357.21,71.98,0.00,0.00
1521.22600,12352.23,71.95,0.00,0.00
1521.24600,12347.25,71.92,0.00,0.00
1521.26600,12342.28,71.89,0.00,0.00
1521.28600,12337.31,71.87,0.00,0.00
1521.30600,12332.34,71.84,0.00,0.00
1521.32600,12327.38,71.81,0.00,0.00
1521.34600,12322.42,71.78,0.00,0.00
1521.36600,12317.47,71.75,0.00,0.00
1521.38600,12312.52,71.72,0.00,0.00
1521.40600,12307.57,71.69,0.00,0.00
1521.42600,12302.63,71.66,0.00,0.00
1521.44600,12297.70,71.63,0.00,0.00
1521.46600,12292.77,71.60,0.00,0.00
1521.48600,12287.84,71.57,0.00,0.00
1521.50600,12282.92,71.54,0.00,0.00
1521.52600,12278.00,71.51,0.00,0.00
1521.54600,12273.08,71.49,0.00,0.00
1521.56600,12268.17,71.46,0.00,0.00
1521.58600,12263.27,71.43,0.00,0.00
1521.60600,12258.36,71.40,0.00,0.00
1521.62600,12253.47,71.37,0.00,0.00
1521.64600,12248.57,71.34,0.00,0.00
1521.66600,12243.68,71.31,0.00,0.00
1521.68600,12238.80,71.28,0.00,0.00
1521.70600,12233.92,71.25,0.00,0.00
1521.72600,12229.04,71.23,0.00,0.00
1521.74600,12224.17,71.20,0.00,0.00
1521.76600,12219.30,71.17,0.00,0.00
1521.78600,12214.44,71.14,0.00,0.00
1521.80600,12209.58,71.11,0.00,0.00
1521.82600,12204.72,71.08,0.00,0.00
1521.84600,12199.87,71.05,0.00,0.00
1521.86600,12195.02,71.02,0.00,0.00
1521.88600,12190.18,71.00,0.00,0.00
1521.90600,12185.34,70.97,0.00,0.00
1521.92600,12180.51,70.94,0.00,0.00
1521.94600,12175.68,70.91,0.00,0.00
1521.96600,12170.85,70.88,0.00,0.00
1521.98600,12166.03,70.85,0.00,0.00
1522.00600,12161.21,70.82,0.00,0.00
1522.02600,12156.39,70.80,0.00,0.00
1522.04600,12151.58,70.77,0.00,0.00
1522.06600,12146.78,70.74,0.00,0.00
1522.08600,12141.98,70.71,0.00,0.00
1522.10600,12137.18,70.68,0.00,0.00
1522.12600,12132.38,70.65,0.00,0.00
1522.14600,12127.59,70.63,0.00,0.00
1522.16600,12122.81,70.60,0.00,0.00
1522.18600,12118.03,70.57,0.00,0.00
1522.20600,12113.25,70.54,0.00,0.00
1522.22600,12108.48,70.51,0.00,0.00
1522.24600,12103.71,70.48,0.00,0.00
1522.26600,12098.94,70.46,0.00,0.00
1522.28600,12094.18,70.43,0.00,0.00
1522.30600,12089.42,70.40,0.00,0.00
1522.32600,12084.67,70.37,0.00,0.00
1522.34600,12079.92,70.34,0.00,0.00
1522.36600,12075.18,70.32,0.00,0.00
1522.38600,12070.44,70.29,0.00,0.00
1522.40600,12065.70,70.26,0.00,0.00
1522.42600,12060.97,70.23,0.00,0.00
1522.44600,12056.24,70.20,0.00,0.00
1522.46600,12051.51,70.18,0.00,0.00
1522.48600,12046.79,70.15,0.00,0.00
1522.50600,12042.08,70.12,0.00,0.00
1522.52600,12037.36,70.09,0.00,0.00
1522.54600,12032.65,70.06,0.00,0.00
1522.56600,12027.95,70.04,0.00,0.00
1522.58600,12023.25,70.01,0.00,0.00
1522.60600,12018.55,69.98,0.00,0.00
1522.62600,12013.86,69.95,0.00,0.00
1522.64600,12009.17,69.93,0.00,0.00
1522.66600,12004.48,69.90,0.00,0.00
1522.68600,11999.80,69.87,0.00,0.00
1522.70600,11995.13,69.84,0.00,0.00
1522.72600,11990.45,69.82,0.00,0.00
1522.74600,11985.78,69.79,0.00,0.00
1522.76600,11981.12,69.76,0.00,0.00
1522.78600,11976.46,69.73,0.00,0.00
1522.80600,11971.80,69.71,0.00,0.00
1522.82600,11967.14,69.68,0.00,0.00
1522.84600,11962.49,69.65,0.00,0.00
1522.86600,11957.85,69.62,0.00,0.00
1522.88600,11953.21,69.60,0.00,0.00
1522.90600,11948.57,69.57,0.00,0.00
1522.92600,11943.93,69.54,0.00,0.00
1522.94600,11939.30,69.51,0.00,0.00
1522.96600,11934.68,69.49,0.00,0.00
1522.98600,11930.06,69.46,0.00,0.00
1523.00600,11925.44,69.43,0.00,0.00
1523.02600,11920.82,69.40,0.00,0.00
1523.04600,11916.21,69.38,0.00,0.00
1523.06600,11911.60,69.35,0.00,0.00
1523.08600,11907.00,69.32,0.00,0.00
1523.10600,11902.40,69.30,0.00,0.00
1523.12600,11897.81,69.27,0.00,0.00
1523.14600,11893.21,69.24,0.00,0.00
1523.16600,11888.63,69.21,0.00,0.00
1523.18600,11884.04,69.19,0.00,0.00
1523.20600,11879.46,69.16,0.00,0.00
1523.22600,11874.89,69.13,0.00,0.00
1523.24600,11870.31,69.11,0.00,0.00
1523.26600,11865.74,69.08,0.00,0.00
1523.28600,11861.18,69.05,0.00,0.00
1523.30600,11856.62,69.03,0.00,0.00
1523.32600,11852.06,69.00,0.00,0.00
1523.34600,11847.51,68.97,0.00,0.00
1523.36600,11842.96,68.94,0.00,0.00
1523.38600,11838.41,68.92,0.00,0.00
1523.40600,11833.87,68.89,0.00,0.00
1523.42600,11829.33,68.86,0.00,0.00
1523.44600,11824.80,68.84,0.00,0.00
1523.46600,11820.27,68.81,0.00,0.00
1523.48600,11815.74,68.78,0.00,0.00
1523.50600,11811.22,68.76,0.00,0.00
1523.52600,11806.70,68.73,0.00,0.00
1523.54600,11802.18,68.70,0.00,0.00
1523.56600,11797.67,68.68,0.00,0.00
1523.58600,11793.16,68.65,0.00,0.00
1523.60600,11788.65,68.62,0.00,0.00
1523.62600,11784.15,68.60,0.00,0.00
1523.64600,11779.66,68.57,0.00,0.00
1523.66600,11775.16,68.54,0.00,0.00
1523.68600,11770.67,68.52,0.00,0.00
1523.70600,11766.19,68.49,0.00,0.00
1523.72600,11761.70,68.47,0.00,0.00
1523.74600,11757.22,68.44,0.00,0.00
1523.76600,11752.75,68.41,0.00,0.00
1523.78600,11748.28,68.39,0.00,0.00
1523.80600,11743.81,68.36,0.00,0.00
1523.82600,11739.35,68.33,0.00,0.00
1523.84600,11734.89,68.31,0.00,0.00
1523.86600,11730.43,68.28,0.00,0.00
1523.88600,11725.98,68.25,0.00,0.00
1523.90600,11721.53,68.23,0.00,0.00
1523.92600,11717.08,68.20,0.00,0.00
1523.94600,11712.64,68.18,0.00,0.00
1523.96600,11708.20,68.15,0.00,0.00
1523.98600,11703.77,68.12,0.00,0.00
1524.00600,11699.33,68.10,0.00,0.00
1524.02600,11694.91,68.07,0.00,0.00
1524.04600,11690.48,68.05,0.00,0.00
1524.06600,11686.06,68.02,0.00,0.00
1524.08600,11681.65,67.99,0.00,0.00
1524.10600,11677.23,67.97,0.00,0.00
1524.12600,11672.82,67.94,0.00,0.00
1524.14600,11668.42,67.92,0.00,0.00
1524.16600,11664.02,67.89,0.00,0.00
1524.18600,11659.62,67.86,0.00,0.00
1524.20600,11655.22,67.84,0.00,0.00
1524.22600,11650.83,67.81,0.00,0.00
1524.24600,11646.44,67.79,0.00,0.00
1524.26600,11642.06,67.76,0.00,0.00
1524.28600,11637.68,67.73,0.00,0.00
1524.30600,11633.30,67.71,0.00,0.00
1524.32600,11628.93,67.68,0.00,0.00
1524.34600,11624.56,67.66,0.00,0.00
1524.36600,11620.19,67.63,0.00,0.00
1524.38600,11615.83,67.60,0.00,0.00
1524.40600,11611.47,67.58,0.00,0.00
1524.42600,11607.11,67.55,0.00,0.00
1524.44600,11602.76,67.53,0.00,0.00
1524.46600,11598.41,67.50,0.00,0.00
1524.48600,11594.06,67.48,0.00,0.00
1524.50600,11589.72,67.45,0.00,0.00
1524.52600,11585.38,67.43,0.00,0.00
1524.54600,11581.05,67.40,0.00,0.00
1524.56600,11576.72,67.37,0.00,0.00
1524.58600,11572.39,67.35,0.00,0.00
1524.60600,11568.07,67.32,0.00,0.00
1524.62600,11563.75,67.30,0.00,0.00
1524.64600,11559.43,67.27,0.00,0.00
1524.66600,11555.12,67.25,0.00,0.00
1524.68600,11550.81,67.22,0.00,0.00
1524.70600,11546.50,67.20,0.00,0.00
1524.72600,11542.20,67.17,0.00,0.00
1524.74600,11537.90,67.15,0.00,0.00
1524.76600,11533.60,67.12,0.00,0.00
1524.78600,11529.31,67.09,0.00,0.00
1524.80600,11525.02,67.07,0.00,0.00
1524.82600,11520.73,67.04,0.00,0.00
1524.84600,11516.45,67.02,0.00,0.00
1524.86600,11512.17,66.99,0.00,0.00
1524.88600,11507.89,66.97,0.00,0.00
1524.90600,11503.62,66.94,0.00,0.00
1524.92600,11499.35,66.92,0.00,0.00
1524.94600,11495.09,66.89,0.00,0.00
1524.96600,11490.83,66.87,0.00,0.00
1524.98600,11486.57,66.84,0.00,0.00
1525.00600,11482.31,66.82,0.00,0.00
1525.02600,11478.06,66.79,0.00,0.00
1525.04600,11473.81,66.77,0.00,0.00
1525.06600,11469.57,66.74,0.00,0.00
1525.08600,11465.33,66.72,0.00,0.00
1525.10600,11461.09,66.69,0.00,0.00
1525.12600,11456.85,66.67,0.00,0.00
1525.14600,11452.62,66.64,0.00,0.00
1525.16600,11448.40,66.62,0.00,0.00
1525.18600,11444.17,66.59,0.00,0.00
1525.20600,11439.95,66.57,0.00,0.00
1525.22600,11435.73,66.54,0.00,0.00
1525.24600,11431.52,66.52,0.00,0.00
1525.26600,11427.31,66.49,0.00,0.00
1525.28600,11423.10,66.47,0.00,0.00
1525.30600,11418.90,66.44,0.00,0.00
1525.32600,11414.69,66.42,0.00,0.00
1525.34600,11410.50,66.39,0.00,0.00
1525.36600,11406.30,66.37,0.00,0.00
1525.38600,11402.11,66.35,0.00,0.00
1525.40600,11397.92,66.32,0.00,0.00
1525.42600,11393.74,66.30,0.00,0.00
1525.44600,11389.56,66.27,0.00,0.00
1525.46600,11385.38,66.25,0.00,0.00
1525.48600,11381.21,66.22,0.00,0.00
1525.50600,11377.04,66.20,0.00,0.00
1525.52600,11372.87,66.17,0.00,0.00
1525.54600,11368.71,66.15,0.00,0.00
1525.56600,11364.54,66.12,0.00,0.00
1525.58600,11360.39,66.10,0.00,0.00
1525.60600,11356.23,66.07,0.00,0.00
1525.62600,11352.08,66.05,0.00,0.00
1525.64600,11347.93,66.03,0.00,0.00
1525.66600,11343.79,66.00,0.00,0.00
1525.68600,11339.65,65.98,0.00,0.00
1525.70600,11335.51,65.95,0.00,0.00
1525.72600,11331.38,65.93,0.00,0.00
1525.74600,11327.24,65.90,0.00,0.00
1525.76600,11323.12,65.88,0.00,0.00
1525.78600,11318.99,65.86,0.00,0.00
1525.80600,11314.87,65.83,0.00,0.00
1525.82600,11310.75,65.81,0.00,0.00
1525.84600,11306.64,65.78,0.00,0.00
1525.86600,11302.53,65.76,0.00,0.00
1525.88600,11298.42,65.73,0.00,0.00
1525.90600,11294.31,65.71,0.00,0.00
1525.92600,11290.21,65.69,0.00,0.00
1525.94600,11286.11,65.66,0.00,0.00
1525.96600,11282.01,65.64,0.00,0.00
1525.98600,11277.92,65.61,0.00,0.00
1526.00600,11273.83,65.59,0.00,0.00
1526.02600,11269.75,65.57,0.00,0.00
1526.04600,11265.66,65.54,0.00,0.00
1526.06600,11261.59,65.52,0.00,0.00
1526.08600,11257.51,65.49,0.00,0.00
1526.10600,11253.44,65.47,0.00,0.00
1526.12600,11249.37,65.45,0.00,0.00
1526.14600,11245.30,65.42,0.00,0.00
1526.16600,11241.24,65.40,0.00,0.00
1526.18600,11237.18,65.37,0.00,0.00
1526.20600,11233.12,65.35,0.00,0.00
1526.22600,11229.06,65.33,0.00,0.00
1526.24600,11225.01,65.30,0.00,0.00
1526.26600,11220.97,65.28,0.00,0.00
1526.28600,11216.92,65.25,0.00,0.00
1526.30600,11212.88,65.23,0.00,0.00
1526.32600,11208.84,65.21,0.00,0.00
1526.34600,11204.81,65.18,0.00,0.00
1526.36600,11200.77,65.16,0.00,0.00
1526.38600,11196.75,65.14,0.00,0.00
1526.40600,11192.72,65.11,0.00,0.00
1526.42600,11188.70,65.09,0.00,0.00
1526.44600,11184.68,65.06,0.00,0.00
1526.46600,11180.66,65.04,0.00,0.00
1526.48600,11176.65,65.02,0.00,0.00
1526.50600,11172.64,64.99,0.00,0.00
1526.52600,11168.63,64.97,0.00,0.00
1526.54600,11164.63,64.95,0.00,0.00
1526.56600,11160.63,64.92,0.00,0.00
1526.58600,11156.63,64.90,0.00,0.00
1526.60600,11152.64,64.88,0.00,0.00
1526.62600,11148.65,64.85,0.00,0.00
1526.64600,11144.66,64.83,0.00,0.00
1526.66600,11140.67,64.81,0.00,0.00
1526.68600,11136.69,64.78,0.00,0.00
1526.70600,11132.71,64.76,0.00,0.00
1526.72600,11128.74,64.74,0.00,0.00
1526.74600,11124.76,64.71,0.00,0.00
1526.76600,11120.79,64.69,0.00,0.00
1526.78600,11116.83,64.67,0.00,0.00
1526.80600,11112.86,64.64,0.00,0.00
1526.82600,11108.90,64.62,0.00,0.00
1526.84600,11104.95,64.60,0.00,0.00
1526.86600,11100.99,64.57,0.00,0.00
1526.88600,11097.04,64.55,0.00,0.00
1526.90600,11093.09,64.53,0.00,0.00
1526.92600,11089.15,64.50,0.00,0.00
1526.94600,11085.21,64.48,0.00,0.00
1526.96600,11081.27,64.46,0.00,0.00
1526.98600,11077.33,64.43,0.00,0.00
1527.00600,11073.40,64.41,0.00,0.00
1527.02600,11069.47,64.39,0.00,0.00
1527.04600,11065.54,64.36,0.00,0.00
1527.06600,11061.62,64.34,0.00,0.00
1527.08600,11057.70,64.32,0.00,0.00
1527.10600,11053.78,64.29,0.00,0.00
1527.12600,11049.86,64.27,0.00,0.00
1527.14600,11045.95,64.25,0.00,0.00
1527.16600,11042.04,64.23,0.00,0.00
1527.18600,11038.14,64.20,0.00,0.00
1527.20600,11034.23,64.18,0.00,0.00
1527.22600,11030.34,64.16,0.00,0.00
1527.24600,11026.44,64.13,0.00,0.00
1527.26600,11022.54,64.11,0.00,0.00
1527.28600,11018.65,64.09,0.00,0.00
1527.30600,11014.77,64.07,0.00,0.00
1527.32600,11010.88,64.04,0.00,0.00
1527.34600,11007.00,64.02,0.00,0.00
1527.36600,11003.12,64.00,0.00,0.00
1527.38600,10999.24,63.97,0.00,0.00
1527.40600,10995.37,63.95,0.00,0.00
1527.42600,10991.50,63.93,0.00,0.00
1527.44600,10987.63,63.91,0.00,0.00
1527.46600,10983.77,63.88,0.00,0.00
1527.48600,10979.91,63.86,0.00,0.00
1527.50600,10976.05,63.84,0.00,0.00
1527.52600,10972.20,63.81,0.00,0.00
1527.54600,10968.34,63.79,0.00,0.00
1527.56600,10964.49,63.77,0.00,0.00
1527.58600,10960.65,63.75,0.00,0.00
1527.60600,10956.80,63.72,0.00,0.00
1527.62600,10952.96,63.70,0.00,0.00
1527.64600,10949.13,63.68,0.00,0.00
1527.66600,10945.29,63.66,0.00,0.00
1527.68600,10941.46,63.63,0.00,0.00
1527.70600,10937.63,63.61,0.00,0.00
1527.72600,10933.81,63.59,0.00,0.00
1527.74600,10929.98,63.57,0.00,0.00
1527.76600,10926.16,63.54,0.00,0.00
1527.78600,10922.35,63.52,0.00,0.00
1527.80600,10918.53,63.50,0.00,0.00
1527.82600,10914.72,63.48,0.00,0.00
1527.84600,10910.91,63.45,0.00,0.00
1527.86600,10907.11,63.43,0.00,0.00
1527.88600,10903.30,63.41,0.00,0.00
1527.90600,10899.50,63.39,0.00,0.00
1527.92600,10895.71,63.36,0.00,0.00
1527.94600,10891.91,63.34,0.00,0.00
1527.96600,10888.12,63.32,0.00,0.00
1527.98600,10884.33,63.30,0.00,0.00
1528.00600,10880.55,63.28,0.00,0.00
1528.02600,10876.76,63.25,0.00,0.00
1528.04600,10872.98,63.23,0.00,0.00
1528.06600,10869.21,63.21,0.00,0.00
1528.08600,10865.43,63.19,0.00,0.00
1528.10600,10861.66,63.16,0.00,0.00
1528.12600,10857.89,63.14,0.00,0.00
1528.14600,10854.13,63.12,0.00,0.00
1528.16600,10850.37,63.10,0.00,0.00
1528.18600,10846.61,63.08,0.00,0.00
1528.20600,10842.85,63.05,0.00,0.00
1528.22600,10839.09,63.03,0.00,0.00
1528.24600,10835.34,63.01,0.00,0.00
1528.26600,10831.59,62.99,0.00,0.00
1528.28600,10827.85,62.97,0.00,0.00
1528.30600,10824.11,62.94,0.00,0.00
1528.32600,10820.37,62.92,0.00,0.00
1528.34600,10816.63,62.90,0.00,0.00
1528.36600,10812.89,62.88,0.00,0.00
1528.38600,10809.16,62.86,0.00,0.00
1528.40600,10805.43,62.83,0.00,0.00
1528.42600,10801.71,62.81,0.00,0.00
1528.44600,10797.98,62.79,0.00,0.00
1528.46600,10794.26,62.77,0.00,0.00
1528.48600,10790.55,62.75,0.00,0.00
1528.50600,10786.83,62.73,0.00,0.00
1528.52600,10783.12,62.70,0.00,0.00
1528.54600,10779.41,62.68,0.00,0.00
1528.56600,10775.70,62.66,0.00,0.00
1528.58600,10772.00,62.64,0.00,0.00
1528.60600,10768.30,62.62,0.00,0.00
1528.62600,10764.60,62.59,0.00,0.00
1528.64600,10760.90,62.57,0.00,0.00
1528.66600,10757.21,62.55,0.00,0.00
1528.68600,10753.52,62.53,0.00,0.00
1528.70600,10749.83,62.51,0.00,0.00
1528.72600,10746.15,62.49,0.00,0.00
1528.74600,10742.47,62.46,0.00,0.00
1528.76600,10738.79,62.44,0.00,0.00
1528.78600,10735.11,62.42,0.00,0.00
1528.80600,10731.44,62.40,0.00,0.00
1528.82600,10727.77,62.38,0.00,0.00
1528.84600,10724.10,62.36,0.00,0.00
1528.86600,10720.44,62.34,0.00,0.00
1528.88600,10716.77,62.31,0.00,0.00
1528.90600,10713.11,62.29,0.00,0.00
1528.92600,10709.46,62.27,0.00,0.00
1528.94600,10705.80,62.25,0.00,0.00
1528.96600,10702.15,62.23,0.00,0.00
1528.98600,10698.50,62.21,0.00,0.00
1529.00600,10694.85,62.18,0.00,0.00
1529.02600,10691.21,62.16,0.00,0.00
1529.04600,10687.57,62.14,0.00,0.00
1529.06600,10683.93,62.12,0.00,0.00
1529.08600,10680.30,62.10,0.00,0.00
1529.10600,10676.66,62.08,0.00,0.00
1529.12600,10673.03,62.06,0.00,0.00
1529.14600,10669.41,62.04,0.00,0.00
1529.16600,10665.78,62.01,0.00,0.00
1529.18600,10662.16,61.99,0.00,0.00
1529.20600,10658.54,61.97,0.00,0.00
1529.22600,10654.92,61.95,0.00,0.00
1529.24600,10651.31,61.93,0.00,0.00
1529.26600,10647.70,61.91,0.00,0.00
1529.28600,10644.09,61.89,0.00,0.00
1529.30600,10640.48,61.87,0.00,0.00
1529.32600,10636.88,61.84,0.00,0.00
1529.34600,10633.28,61.82,0.00,0.00
1529.36600,10629.68,61.80,0.00,0.00
1529.38600,10626.09,61.78,0.00,0.00
1529.40600,10622.49,61.76,0.00,0.00
1529.42600,10618.90,61.74,0.00,0.00
1529.44600,10615.32,61.72,0.00,0.00
1529.46600,10611.73,61.70,0.00,0.00
1529.48600,10608.15,61.68,0.00,0.00
1529.50600,10604.57,61.65,0.00,0.00
1529.52600,10600.99,61.63,0.00,0.00
1529.54600,10597.42,61.61,0.00,0.00
1529.56600,10593.85,61.59,0.00,0.00
1529.58600,10590.28,61.57,0.00,0.00
1529.60600,10586.71,61.55,0.00,0.00
1529.62600,10583.15,61.53,0.00,0.00
1529.64600,10579.59,61.51,0.00,0.00
1529.66600,10576.03,61.49,0.00,0.00
1529.68600,10572.47,61.47,0.00,0.00
1529.70600,10568.92,61.45,0.00,0.00
1529.72600,10565.37,61.42,0.00,0.00
1529.74600,10561.82,61.40,0.00,0.00
1529.76600,10558.27,61.38,0.00,0.00
1529.78600,10554.73,61.36,0.00,0.00
1529.80600,10551.19,61.34,0.00,0.00
1529.82600,10547.65,61.32,0.00,0.00
1529.84600,10544.12,61.30,0.00,0.00
1529.86600,10540.58,61.28,0.00,0.00
1529.88600,10537.05,61.26,0.00,0.00
1529.90600,10533.53,61.24,0.00,0.00
1529.92600,10530.00,61.22,0.00,0.00
1529.94600,10526.48,61.20,0.00,0.00
1529.96600,10522.96,61.18,0.00,0.00
1529.98600,10519.44,61.16,0.00,0.00
1530.00600,10515.93,61.13,0.00,0.00
1530.02600,10512.41,61.11,0.00,0.00
1530.04600,10508.91,61.09,0.00,0.00
1530.06600,10505.40,61.07,0.00,0.00
1530.08600,10501.89,61.05,0.00,0.00
1530.10600,10498.39,61.03,0.00,0.00
1530.12600,10494.89,61.01,0.00,0.00
1530.14600,10491.40,60.99,0.00,0.00
1530.16600,10487.90,60.97,0.00,0.00
1530.18600,10484.41,60.95,0.00,0.00
1530.20600,10480.92,60.93,0.00,0.00
1530.22600,10477.43,60.91,0.00,0.00
1530.24600,10473.95,60.89,0.00,0.00
1530.26600,10470.47,60.87,0.00,0.00
1530.28600,10466.99,60.85,0.00,0.00
1530.30600,10463.51,60.83,0.00,0.00
1530.32600,10460.04,60.81,0.00,0.00
1530.34600,10456.57,60.79,0.00,0.00
1530.36600,10453.10,60.77,0.00,0.00
1530.38600,10449.63,60.75,0.00,0.00
1530.40600,10446.17,60.73,0.00,0.00
1530.42600,10442.71,60.71,0.00,0.00
1530.44600,10439.25,60.68,0.00,0.00
1530.46600,10435.79,60.66,0.00,0.00
1530.48600,10432.34,60.64,0.00,0.00
1530.50600,10428.88,60.62,0.00,0.00
1530.52600,10425.44,60.60,0.00,0.00
1530.54600,10421.99,60.58,0.00,0.00
1530.56600,10418.55,60.56,0.00,0.00
1530.58600,10415.10,60.54,0.00,0.00
1530.60600,10411.66,60.52,0.00,0.00
1530.62600,10408.23,60.50,0.00,0.00
1530.64600,10404.79,60.48,0.00,0.00
1530.66600,10401.36,60.46,0.00,0.00
1530.68600,10397.93,60.44,0.00,0.00
1530.70600,10394.51,60.42,0.00,0.00
1530.72600,10391.08,60.40,0.00,0.00
1530.74600,10387.66,60.38,0.00,0.00
1530.76600,10384.24,60.36,0.00,0.00
1530.78600,10380.82,60.34,0.00,0.00
1530.80600,10377.41,60.32,0.00,0.00
1530.82600,10374.00,60.30,0.00,0.00
1530.84600,10370.59,60.28,0.00,0.00
1530.86600,10367.18,60.26,0.00,0.00
1530.88600,10363.78,60.24,0.00,0.00
1530.90600,10360.37,60.22,0.00,0.00
1530.92600,10356.97,60.20,0.00,0.00
1530.94600,10353.58,60.18,0.00,0.00
1530.96600,10350.18,60.16,0.00,0.00
1530.98600,10346.79,60.14,0.00,0.00
1531.00600,10343.40,60.12,0.00,0.00
1531.02600,10340.01,60.10,0.00,0.00
1531.04600,10336.63,60.08,0.00,0.00
1531.06600,10333.24,60.06,0.00,0.00
1531.08600,10329.86,60.04,0.00,0.00
1531.10600,10326.48,60.02,0.00,0.00
1531.12600,10323.11,60.00,0.00,0.00
1531.14600,10319.74,59.98,0.00,0.00
1531.16600,10316.37,59.96,0.00,0.00
1531.18600,10313.00,59.94,0.00,0.00
1531.20600,10309.63,59.92,0.00,0.00
1531.22600,10306.27,59.91,0.00,0.00
1531.24600,10302.91,59.89,0.00,0.00
1531.26600,10299.55,59.87,0.00,0.00
1531.28600,10296.19,59.85,0.00,0.00
1531.30600,10292.84,59.83,0.00,0.00
1531.32600,10289.49,59.81,0.00,0.00
1531.34600,10286.14,59.79,0.00,0.00
1531.36600,10282.79,59.77,0.00,0.00
1531.38600,10279.44,59.75,0.00,0.00
1531.40600,10276.10,59.73,0.00,0.00
1531.42600,10272.76,59.71,0.00,0.00
1531.44600,10269.43,59.69,0.00,0.00
1531.46600,10266.09,59.67,0.00,0.00
1531.48600,10262.76,59.65,0.00,0.00
1531.50600,10259.43,59.63,0.00,0.00
1531.52600,10256.10,59.61,0.00,0.00
1531.54600,10252.77,59.59,0.00,0.00
1531.56600,10249.45,59.57,0.00,0.00
1531.58600,10246.13,59.55,0.00,0.00
1531.60600,10242.81,59.53,0.00,0.00
1531.62600,10239.50,59.51,0.00,0.00
1531.64600,10236.18,59.49,0.00,0.00
1531.66600,10232.87,59.48,0.00,0.00
1531.68600,10229.56,59.46,0.00,0.00
1531.70600,10226.25,59.44,0.00,0.00
1531.72600,10222.95,59.42,0.00,0.00
1531.74600,10219.65,59.40,0.00,0.00
1531.76600,10216.35,59.38,0.00,0.00
1531.78600,10213.05,59.36,0.00,0.00
1531.80600,10209.75,59.34,0.00,0.00
1531.82600,10206.46,59.32,0.00,0.00
1531.84600,10203.17,59.30,0.00,0.00
1531.86600,10199.88,59.28,0.00,0.00
1531.88600,10196.60,59.26,0.00,0.00
1531.90600,10193.31,59.24,0.00,0.00
1531.92600,10190.03,59.22,0.00,0.00
1531.94600,10186.75,59.20,0.00,0.00
1531.96600,10183.48,59.19,0.00,0.00
1531.98600,10180.20,59.17,0.00,0.00
1532.00600,10176.93,59.15,0.00,0.00
1532.02600,10173.66,59.13,0.00,0.00
1532.04600,10170.39,59.11,0.00,0.00
1532.06600,10167.13,59.09,0.00,0.00
1532.08600,10163.87,59.07,0.00,0.00
1532.10600,10160.60,59.05,0.00,0.00
