Rb1,5p3/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
1293.44200,-3500.43,16.96,1894.14,7.43
1293.46200,-3501.09,16.96,1894.62,7.43
1293.48200,-3501.75,16.96,1895.10,7.43
1293.50200,-3502.42,16.96,1895.59,7.43
1293.52200,-3503.08,16.97,1896.07,7.44
1293.54200,-3503.74,16.97,1896.55,7.44
1293.56200,-3504.40,16.97,1897.03,7.44
1293.58200,-3505.07,16.97,1897.51,7.44
1293.60200,-3505.73,16.97,1898.00,7.44
1293.62200,-3506.39,16.97,1898.48,7.44
1293.64200,-3507.06,16.98,1898.96,7.45
1293.66200,-3507.72,16.98,1899.44,7.45
1293.68200,-3508.38,16.98,1899.93,7.45
1293.70200,-3509.05,16.98,1900.41,7.45
1293.72200,-3509.71,16.98,1900.90,7.45
1293.74200,-3510.38,16.98,1901.38,7.46
1293.76200,-3511.04,16.99,1901.86,7.46
1293.78200,-3511.71,16.99,1902.35,7.46
1293.80200,-3512.38,16.99,1902.83,7.46
1293.82200,-3513.04,16.99,1903.32,7.46
1293.84200,-3513.71,16.99,1903.81,7.46
1293.86200,-3514.38,16.99,1904.29,7.47
1293.88200,-3515.04,16.99,1904.78,7.47
1293.90200,-3515.71,17.00,1905.26,7.47
1293.92200,-3516.38,17.00,1905.75,7.47
1293.94200,-3517.05,17.00,1906.24,7.47
1293.96200,-3517.72,17.00,1906.72,7.48
1293.98200,-3518.38,17.00,1907.21,7.48
1294.00200,-3519.05,17.00,1907.70,7.48
1294.02200,-3519.72,17.01,1908.19,7.48
1294.04200,-3520.39,17.01,1908.68,7.48
1294.06200,-3521.06,17.01,1909.16,7.48
1294.08200,-3521.73,17.01,1909.65,7.49
1294.10200,-3522.40,17.01,1910.14,7.49
1294.12200,-3523.07,17.01,1910.63,7.49
1294.14200,-3523.75,17.01,1911.12,7.49
1294.16200,-3524.42,17.02,1911.61,7.49
1294.18200,-3525.09,17.02,1912.10,7.50
1294.20200,-3525.76,17.02,1912.59,7.50
1294.22200,-3526.43,17.02,1913.08,7.50
1294.24200,-3527.11,17.02,1913.57,7.50
1294.26200,-3527.78,17.02,1914.06,7.50
1294.28200,-3528.45,17.03,1914.55,7.51
1294.30200,-3529.12,17.03,1915.05,7.51
1294.32200,-3529.80,17.03,1915.54,7.51
1294.34200,-3530.47,17.03,1916.03,7.51
1294.36200,-3531.15,17.03,1916.52,7.51
1294.38200,-3531.82,17.03,1917.02,7.51
1294.40200,-3532.50,17.04,1917.51,7.52
1294.42200,-3533.17,17.04,1918.00,7.52
1294.44200,-3533.85,17.04,1918.49,7.52
1294.46200,-3534.52,17.04,1918.99,7.52
1294.48200,-3535.20,17.04,1919.48,7.52
1294.50200,-3535.88,17.04,1919.98,7.53
1294.52200,-3536.55,17.05,1920.47,7.53
1294.54200,-3537.23,17.05,1920.97,7.53
1294.56200,-3537.91,17.05,1921.46,7.53
1294.58200,-3538.58,17.05,1921.96,7.53
1294.60200,-3539.26,17.05,1922.45,7.54
1294.62200,-3539.94,17.05,1922.95,7.54
1294.64200,-3540.62,17.05,1923.44,7.54
1294.66200,-3541.30,17.06,1923.94,7.54
1294.68200,-3541.98,17.06,1924.44,7.54
1294.70200,-3542.66,17.06,1924.93,7.54
1294.72200,-3543.34,17.06,1925.43,7.55
1294.74200,-3544.02,17.06,1925.93,7.55
1294.76200,-3544.70,17.06,1926.43,7.55
1294.78200,-3545.38,17.07,1926.93,7.55
1294.80200,-3546.06,17.07,1927.42,7.55
1294.82200,-3546.74,17.07,1927.92,7.56
1294.84200,-3547.42,17.07,1928.42,7.56
1294.86200,-3548.10,17.07,1928.92,7.56
1294.88200,-3548.79,17.07,1929.42,7.56
1294.90200,-3549.47,17.08,1929.92,7.56
1294.92200,-3550.15,17.08,1930.42,7.57
1294.94200,-3550.83,17.08,1930.92,7.57
1294.96200,-3551.52,17.08,1931.42,7.57
1294.98200,-3552.20,17.08,1931.92,7.57
1295.00200,-3552.88,17.08,1932.42,7.57
1295.02200,-3553.57,17.09,1932.92,7.57
1295.04200,-3554.25,17.09,1933.42,7.58
1295.06200,-3554.94,17.09,1933.93,7.58
1295.08200,-3555.62,17.09,1934.43,7.58
1295.10200,-3556.31,17.09,1934.93,7.58
1295.12200,-3556.99,17.09,1935.43,7.58
1295.14200,-3557.68,17.09,1935.94,7.59
1295.16200,-3558.37,17.10,1936.44,7.59
1295.18200,-3559.05,17.10,1936.94,7.59
1295.20200,-3559.74,17.10,1937.45,7.59
1295.22200,-3560.43,17.10,1937.95,7.59
1295.24200,-3561.12,17.10,1938.46,7.60
1295.26200,-3561.80,17.10,1938.96,7.60
1295.28200,-3562.49,17.11,1939.47,7.60
1295.30200,-3563.18,17.11,1939.97,7.60
1295.32200,-3563.87,17.11,1940.48,7.60
1295.34200,-3564.56,17.11,1940.98,7.61
1295.36200,-3565.25,17.11,1941.49,7.61
1295.38200,-3565.94,17.11,1941.99,7.61
1295.40200,-3566.63,17.12,1942.50,7.61
1295.42200,-3567.32,17.12,1943.01,7.61
1295.44200,-3568.01,17.12,1943.51,7.62
1295.46200,-3568.70,17.12,1944.02,7.62
1295.48200,-3569.39,17.12,1944.53,7.62
1295.50200,-3570.08,17.12,1945.04,7.62
1295.52200,-3570.78,17.13,1945.55,7.62
1295.54200,-3571.47,17.13,1946.05,7.62
1295.56200,-3572.16,17.13,1946.56,7.63
1295.58200,-3572.85,17.13,1947.07,7.63
1295.60200,-3573.55,17.13,1947.58,7.63
1295.62200,-3574.24,17.13,1948.09,7.63
1295.64200,-3574.93,17.14,1948.60,7.63
1295.66200,-3575.63,17.14,1949.11,7.64
1295.68200,-3576.32,17.14,1949.62,7.64
1295.70200,-3577.02,17.14,1950.13,7.64
1295.72200,-3577.71,17.14,1950.64,7.64
1295.74200,-3578.41,17.14,1951.15,7.64
1295.76200,-3579.10,17.15,1951.67,7.65
1295.78200,-3579.80,17.15,1952.18,7.65
1295.80200,-3580.50,17.15,1952.69,7.65
1295.82200,-3581.19,17.15,1953.20,7.65
1295.84200,-3581.89,17.15,1953.71,7.65
1295.86200,-3582.59,17.15,1954.23,7.66
1295.88200,-3583.28,17.16,1954.74,7.66
1295.90200,-3583.98,17.16,1955.25,7.66
1295.92200,-3584.68,17.16,1955.77,7.66
1295.94200,-3585.38,17.16,1956.28,7.66
1295.96200,-3586.08,17.16,1956.80,7.67
1295.98200,-3586.78,17.16,1957.31,7.67
1296.00200,-3587.48,17.17,1957.83,7.67
1296.02200,-3588.18,17.17,1958.34,7.67
1296.04200,-3588.88,17.17,1958.86,7.67
1296.06200,-3589.58,17.17,1959.37,7.68
1296.08200,-3590.28,17.17,1959.89,7.68
1296.10200,-3590.98,17.17,1960.41,7.68
1296.12200,-3591.68,17.17,1960.92,7.68
1296.14200,-3592.38,17.18,1961.44,7.68
1296.16200,-3593.08,17.18,1961.96,7.69
1296.18200,-3593.79,17.18,1962.47,7.69
1296.20200,-3594.49,17.18,1962.99,7.69
1296.22200,-3595.19,17.18,1963.51,7.69
1296.24200,-3595.89,17.18,1964.03,7.69
1296.26200,-3596.60,17.19,1964.55,7.69
1296.28200,-3597.30,17.19,1965.07,7.70
1296.30200,-3598.01,17.19,1965.59,7.70
1296.32200,-3598.71,17.19,1966.11,7.70
1296.34200,-3599.42,17.19,1966.62,7.70
1296.36200,-3600.12,17.19,1967.15,7.70
1296.38200,-3600.83,17.20,1967.67,7.71
1296.40200,-3601.53,17.20,1968.19,7.71
1296.42200,-3602.24,17.20,1968.71,7.71
1296.44200,-3602.95,17.20,1969.23,7.71
1296.46200,-3603.65,17.20,1969.75,7.71
1296.48200,-3604.36,17.20,1970.27,7.72
1296.50200,-3605.07,17.21,1970.79,7.72
1296.52200,-3605.77,17.21,1971.32,7.72
1296.54200,-3606.48,17.21,1971.84,7.72
1296.56200,-3607.19,17.21,1972.36,7.72
1296.58200,-3607.90,17.21,1972.89,7.73
1296.60200,-3608.61,17.21,1973.41,7.73
1296.62200,-3609.32,17.22,1973.93,7.73
1296.64200,-3610.03,17.22,1974.46,7.73
1296.66200,-3610.74,17.22,1974.98,7.73
1296.68200,-3611.45,17.22,1975.51,7.74
1296.70200,-3612.16,17.22,1976.03,7.74
1296.72200,-3612.87,17.22,1976.56,7.74
1296.74200,-3613.58,17.23,1977.08,7.74
1296.76200,-3614.29,17.23,1977.61,7.74
1296.78200,-3615.01,17.23,1978.14,7.75
1296.80200,-3615.72,17.23,1978.66,7.75
1296.82200,-3616.43,17.23,1979.19,7.75
1296.84200,-3617.14,17.24,1979.72,7.75
1296.86200,-3617.86,17.24,1980.24,7.75
1296.88200,-3618.57,17.24,1980.77,7.76
1296.90200,-3619.28,17.24,1981.30,7.76
1296.92200,-3620.00,17.24,1981.83,7.76
1296.94200,-3620.71,17.24,1982.36,7.76
1296.96200,-3621.43,17.25,1982.88,7.76
1296.98200,-3622.14,17.25,1983.41,7.77
1297.00200,-3622.86,17.25,1983.94,7.77
1297.02200,-3623.57,17.25,1984.47,7.77
1297.04200,-3624.29,17.25,1985.00,7.77
1297.06200,-3625.01,17.25,1985.53,7.77
1297.08200,-3625.72,17.26,1986.06,7.78
1297.10200,-3626.44,17.26,1986.60,7.78
1297.12200,-3627.16,17.26,1987.13,7.78
1297.14200,-3627.88,17.26,1987.66,7.78
1297.16200,-3628.60,17.26,1988.19,7.78
1297.18200,-3629.31,17.26,1988.72,7.79
1297.20200,-3630.03,17.27,1989.25,7.79
1297.22200,-3630.75,17.27,1989.79,7.79
1297.24200,-3631.47,17.27,1990.32,7.79
1297.26200,-3632.19,17.27,1990.85,7.79
1297.28200,-3632.91,17.27,1991.39,7.80
1297.30200,-3633.63,17.27,1991.92,7.80
1297.32200,-3634.35,17.28,1992.46,7.80
1297.34200,-3635.07,17.28,1992.99,7.80
1297.36200,-3635.80,17.28,1993.53,7.80
1297.38200,-3636.52,17.28,1994.06,7.81
1297.40200,-3637.24,17.28,1994.60,7.81
1297.42200,-3637.96,17.28,1995.13,7.81
1297.44200,-3638.69,17.29,1995.67,7.81
1297.46200,-3639.41,17.29,1996.20,7.82
1297.48200,-3640.13,17.29,1996.74,7.82
1297.50200,-3640.86,17.29,1997.28,7.82
1297.52200,-3641.58,17.29,1997.82,7.82
1297.54200,-3642.31,17.29,1998.35,7.82
1297.56200,-3643.03,17.30,1998.89,7.83
1297.58200,-3643.76,17.30,1999.43,7.83
1297.60200,-3644.48,17.30,1999.97,7.83
1297.62200,-3645.21,17.30,2000.51,7.83
1297.64200,-3645.93,17.30,2001.05,7.83
1297.66200,-3646.66,17.30,2001.58,7.84
1297.68200,-3647.39,17.31,2002.12,7.84
1297.70200,-3648.11,17.31,2002.66,7.84
1297.72200,-3648.84,17.31,2003.21,7.84
1297.74200,-3649.57,17.31,2003.75,7.84
1297.76200,-3650.30,17.31,2004.29,7.85
1297.78200,-3651.03,17.32,2004.83,7.85
1297.80200,-3651.76,17.32,2005.37,7.85
1297.82200,-3652.49,17.32,2005.91,7.85
1297.84200,-3653.21,17.32,2006.45,7.85
1297.86200,-3653.94,17.32,2007.00,7.86
1297.88200,-3654.68,17.32,2007.54,7.86
1297.90200,-3655.41,17.33,2008.08,7.86
1297.92200,-3656.14,17.33,2008.63,7.86
1297.94200,-3656.87,17.33,2009.17,7.86
1297.96200,-3657.60,17.33,2009.71,7.87
1297.98200,-3658.33,17.33,2010.26,7.87
1298.00200,-3659.06,17.33,2010.80,7.87
1298.02200,-3659.80,17.34,2011.35,7.87
1298.04200,-3660.53,17.34,2011.89,7.87
1298.06200,-3661.26,17.34,2012.44,7.88
1298.08200,-3662.00,17.34,2012.98,7.88
1298.10200,-3662.73,17.34,2013.53,7.88
1298.12200,-3663.47,17.34,2014.08,7.88
1298.14200,-3664.20,17.35,2014.62,7.89
1298.16200,-3664.94,17.35,2015.17,7.89
1298.18200,-3665.67,17.35,2015.72,7.89
1298.20200,-3666.41,17.35,2016.27,7.89
1298.22200,-3667.14,17.35,2016.81,7.89
1298.24200,-3667.88,17.36,2017.36,7.90
1298.26200,-3668.62,17.36,2017.91,7.90
1298.28200,-3669.35,17.36,2018.46,7.90
1298.30200,-3670.09,17.36,2019.01,7.90
1298.32200,-3670.83,17.36,2019.56,7.90
1298.34200,-3671.57,17.36,2020.11,7.91
1298.36200,-3672.31,17.37,2020.66,7.91
1298.38200,-3673.05,17.37,2021.21,7.91
1298.40200,-3673.78,17.37,2021.76,7.91
1298.42200,-3674.52,17.37,2022.31,7.91
1298.44200,-3675.26,17.37,2022.86,7.92
1298.46200,-3676.00,17.37,2023.42,7.92
1298.48200,-3676.74,17.38,2023.97,7.92
1298.50200,-3677.49,17.38,2024.52,7.92
1298.52200,-3678.23,17.38,2025.07,7.93
1298.54200,-3678.97,17.38,2025.63,7.93
1298.56200,-3679.71,17.38,2026.18,7.93
1298.58200,-3680.45,17.38,2026.73,7.93
1298.60200,-3681.20,17.39,2027.29,7.93
1298.62200,-3681.94,17.39,2027.84,7.94
1298.64200,-3682.68,17.39,2028.40,7.94
1298.66200,-3683.43,17.39,2028.95,7.94
1298.68200,-3684.17,17.39,2029.51,7.94
1298.70200,-3684.92,17.40,2030.06,7.94
1298.72200,-3685.66,17.40,2030.62,7.95
1298.74200,-3686.41,17.40,2031.17,7.95
1298.76200,-3687.15,17.40,2031.73,7.95
1298.78200,-3687.90,17.40,2032.29,7.95
1298.80200,-3688.64,17.40,2032.85,7.95
1298.82200,-3689.39,17.41,2033.40,7.96
1298.84200,-3690.14,17.41,2033.96,7.96
1298.86200,-3690.88,17.41,2034.52,7.96
1298.88200,-3691.63,17.41,2035.08,7.96
1298.90200,-3692.38,17.41,2035.64,7.97
1298.92200,-3693.13,17.41,2036.20,7.97
1298.94200,-3693.88,17.42,2036.76,7.97
1298.96200,-3694.63,17.42,2037.32,7.97
1298.98200,-3695.38,17.42,2037.88,7.97
1299.00200,-3696.13,17.42,2038.44,7.98
1299.02200,-3696.88,17.42,2039.00,7.98
1299.04200,-3697.63,17.43,2039.56,7.98
1299.06200,-3698.38,17.43,2040.12,7.98
1299.08200,-3699.13,17.43,2040.68,7.98
1299.10200,-3699.88,17.43,2041.24,7.99
1299.12200,-3700.63,17.43,2041.81,7.99
1299.14200,-3701.39,17.43,2042.37,7.99
1299.16200,-3702.14,17.44,2042.93,7.99
1299.18200,-3702.89,17.44,2043.50,8.00
1299.20200,-3703.64,17.44,2044.06,8.00
1299.22200,-3704.40,17.44,2044.62,8.00
1299.24200,-3705.15,17.44,2045.19,8.00
1299.26200,-3705.91,17.45,2045.75,8.00
1299.28200,-3706.66,17.45,2046.32,8.01
1299.30200,-3707.42,17.45,2046.88,8.01
1299.32200,-3708.17,17.45,2047.45,8.01
1299.34200,-3708.93,17.45,2048.01,8.01
1299.36200,-3709.68,17.45,2048.58,8.01
1299.38200,-3710.44,17.46,2049.15,8.02
1299.40200,-3711.20,17.46,2049.71,8.02
1299.42200,-3711.96,17.46,2050.28,8.02
1299.44200,-3712.71,17.46,2050.85,8.02
1299.46200,-3713.47,17.46,2051.42,8.03
1299.48200,-3714.23,17.47,2051.99,8.03
1299.50200,-3714.99,17.47,2052.55,8.03
1299.52200,-3715.75,17.47,2053.12,8.03
1299.54200,-3716.51,17.47,2053.69,8.03
1299.56200,-3717.27,17.47,2054.26,8.04
1299.58200,-3718.03,17.47,2054.83,8.04
1299.60200,-3718.79,17.48,2055.40,8.04
1299.62200,-3719.55,17.48,2055.97,8.04
1299.64200,-3720.31,17.48,2056.54,8.05
1299.66200,-3721.07,17.48,2057.12,8.05
1299.68200,-3721.84,17.48,2057.69,8.05
1299.70200,-3722.60,17.48,2058.26,8.05
1299.72200,-3723.36,17.49,2058.83,8.05
1299.74200,-3724.12,17.49,2059.40,8.06
1299.76200,-3724.89,17.49,2059.98,8.06
1299.78200,-3725.65,17.49,2060.55,8.06
1299.80200,-3726.42,17.49,2061.12,8.06
1299.82200,-3727.18,17.50,2061.70,8.06
1299.84200,-3727.95,17.50,2062.27,8.07
1299.86200,-3728.71,17.50,2062.85,8.07
1299.88200,-3729.48,17.50,2063.42,8.07
1299.90200,-3730.24,17.50,2064.00,8.07
1299.92200,-3731.01,17.50,2064.57,8.08
1299.94200,-3731.78,17.51,2065.15,8.08
1299.96200,-3732.54,17.51,2065.73,8.08
1299.98200,-3733.31,17.51,2066.30,8.08
1300.00200,-3734.08,17.51,2066.88,8.08
1300.02200,-3734.85,17.51,2067.46,8.09
1300.04200,-3735.62,17.52,2068.03,8.09
1300.06200,-3736.39,17.52,2068.61,8.09
1300.08200,-3737.16,17.52,2069.19,8.09
1300.10200,-3737.93,17.52,2069.77,8.10
1300.12200,-3738.70,17.52,2070.35,8.10
1300.14200,-3739.47,17.53,2070.93,8.10
1300.16200,-3740.24,17.53,2071.51,8.10
1300.18200,-3741.01,17.53,2072.09,8.10
1300.20200,-3741.78,17.53,2072.67,8.11
1300.22200,-3742.55,17.53,2073.25,8.11
1300.24200,-3743.33,17.53,2073.83,8.11
1300.26200,-3744.10,17.54,2074.41,8.11
1300.28200,-3744.87,17.54,2074.99,8.12
1300.30200,-3745.65,17.54,2075.58,8.12
1300.32200,-3746.42,17.54,2076.16,8.12
1300.34200,-3747.19,17.54,2076.74,8.12
1300.36200,-3747.97,17.55,2077.32,8.12
1300.38200,-3748.74,17.55,2077.91,8.13
1300.40200,-3749.52,17.55,2078.49,8.13
1300.42200,-3750.30,17.55,2079.08,8.13
1300.44200,-3751.07,17.55,2079.66,8.13
1300.46200,-3751.85,17.55,2080.24,8.14
1300.48200,-3752.63,17.56,2080.83,8.14
1300.50200,-3753.40,17.56,2081.42,8.14
1300.52200,-3754.18,17.56,2082.00,8.14
1300.54200,-3754.96,17.56,2082.59,8.14
1300.56200,-3755.74,17.56,2083.17,8.15
1300.58200,-3756.52,17.57,2083.76,8.15
1300.60200,-3757.30,17.57,2084.35,8.15
1300.62200,-3758.08,17.57,2084.94,8.15
1300.64200,-3758.86,17.57,2085.52,8.16
1300.66200,-3759.64,17.57,2086.11,8.16
1300.68200,-3760.42,17.57,2086.70,8.16
1300.70200,-3761.20,17.58,2087.29,8.16
1300.72200,-3761.98,17.58,2087.88,8.17
1300.74200,-3762.76,17.58,2088.47,8.17
1300.76200,-3763.54,17.58,2089.06,8.17
1300.78200,-3764.33,17.58,2089.65,8.17
1300.80200,-3765.11,17.59,2090.24,8.17
1300.82200,-3765.89,17.59,2090.83,8.18
1300.84200,-3766.68,17.59,2091.42,8.18
1300.86200,-3767.46,17.59,2092.02,8.18
1300.88200,-3768.25,17.59,2092.61,8.18
1300.90200,-3769.03,17.60,2093.20,8.19
1300.92200,-3769.82,17.60,2093.79,8.19
1300.94200,-3770.60,17.60,2094.39,8.19
1300.96200,-3771.39,17.60,2094.98,8.19
1300.98200,-3772.18,17.60,2095.57,8.19
1301.00200,-3772.96,17.60,2096.17,8.20
1301.02200,-3773.75,17.61,2096.76,8.20
1301.04200,-3774.54,17.61,2097.36,8.20
1301.06200,-3775.33,17.61,2097.95,8.20
1301.08200,-3776.11,17.61,2098.55,8.21
1301.10200,-3776.90,17.61,2099.15,8.21
1301.12200,-3777.69,17.62,2099.74,8.21
1301.14200,-3778.48,17.62,2100.34,8.21
1301.16200,-3779.27,17.62,2100.94,8.22
1301.18200,-3780.06,17.62,2101.53,8.22
1301.20200,-3780.85,17.62,2102.13,8.22
1301.22200,-3781.65,17.63,2102.73,8.22
1301.24200,-3782.44,17.63,2103.33,8.22
1301.26200,-3783.23,17.63,2103.93,8.23
1301.28200,-3784.02,17.63,2104.53,8.23
1301.30200,-3784.82,17.63,2105.13,8.23
1301.32200,-3785.61,17.63,2105.73,8.23
1301.34200,-3786.40,17.64,2106.33,8.24
1301.36200,-3787.20,17.64,2106.93,8.24
1301.38200,-3787.99,17.64,2107.53,8.24
1301.40200,-3788.79,17.64,2108.13,8.24
1301.42200,-3789.58,17.64,2108.73,8.25
1301.44200,-3790.38,17.65,2109.33,8.25
1301.46200,-3791.17,17.65,2109.94,8.25
1301.48200,-3791.97,17.65,2110.54,8.25
1301.50200,-3792.77,17.65,2111.14,8.25
1301.52200,-3793.56,17.65,2111.75,8.26
1301.54200,-3794.36,17.66,2112.35,8.26
1301.56200,-3795.16,17.66,2112.95,8.26
1301.58200,-3795.96,17.66,2113.56,8.26
1301.60200,-3796.76,17.66,2114.16,8.27
1301.62200,-3797.55,17.66,2114.77,8.27
1301.64200,-3798.35,17.67,2115.38,8.27
1301.66200,-3799.15,17.67,2115.98,8.27
1301.68200,-3799.95,17.67,2116.59,8.28
1301.70200,-3800.76,17.67,2117.19,8.28
1301.72200,-3801.56,17.67,2117.80,8.28
1301.74200,-3802.36,17.67,2118.41,8.28
1301.76200,-3803.16,17.68,2119.02,8.28
1301.78200,-3803.96,17.68,2119.63,8.29
1301.80200,-3804.77,17.68,2120.23,8.29
1301.82200,-3805.57,17.68,2120.84,8.29
1301.84200,-3806.37,17.68,2121.45,8.29
1301.86200,-3807.18,17.69,2122.06,8.30
1301.88200,-3807.98,17.69,2122.67,8.30
1301.90200,-3808.79,17.69,2123.28,8.30
1301.92200,-3809.59,17.69,2123.89,8.30
1301.94200,-3810.40,17.69,2124.51,8.31
1301.96200,-3811.20,17.70,2125.12,8.31
1301.98200,-3812.01,17.70,2125.73,8.31
1302.00200,-3812.82,17.70,2126.34,8.31
1302.02200,-3813.62,17.70,2126.95,8.31
1302.04200,-3814.43,17.70,2127.57,8.32
1302.06200,-3815.24,17.71,2128.18,8.32
1302.08200,-3816.05,17.71,2128.80,8.32
1302.10200,-3816.86,17.71,2129.41,8.32
1302.12200,-3817.66,17.71,2130.02,8.33
1302.14200,-3818.47,17.71,2130.64,8.33
1302.16200,-3819.28,17.72,2131.25,8.33
1302.18200,-3820.10,17.72,2131.87,8.33
1302.20200,-3820.91,17.72,2132.49,8.34
1302.22200,-3821.72,17.72,2133.10,8.34
1302.24200,-3822.53,17.72,2133.72,8.34
1302.26200,-3823.34,17.72,2134.34,8.34
1302.28200,-3824.15,17.73,2134.95,8.35
1302.30200,-3824.97,17.73,2135.57,8.35
1302.32200,-3825.78,17.73,2136.19,8.35
1302.34200,-3826.59,17.73,2136.81,8.35
1302.36200,-3827.41,17.73,2137.43,8.36
1302.38200,-3828.22,17.74,2138.05,8.36
1302.40200,-3829.04,17.74,2138.67,8.36
1302.42200,-3829.85,17.74,2139.29,8.36
1302.44200,-3830.67,17.74,2139.91,8.36
1302.46200,-3831.48,17.74,2140.53,8.37
1302.48200,-3832.30,17.75,2141.15,8.37
1302.50200,-3833.12,17.75,2141.77,8.37
1302.52200,-3833.94,17.75,2142.40,8.37
1302.54200,-3834.75,17.75,2143.02,8.38
1302.56200,-3835.57,17.75,2143.64,8.38
1302.58200,-3836.39,17.76,2144.26,8.38
1302.60200,-3837.21,17.76,2144.89,8.38
1302.62200,-3838.03,17.76,2145.51,8.39
1302.64200,-3838.85,17.76,2146.14,8.39
1302.66200,-3839.67,17.76,2146.76,8.39
1302.68200,-3840.49,17.77,2147.39,8.39
1302.70200,-3841.31,17.77,2148.01,8.40
1302.72200,-3842.13,17.77,2148.64,8.40
1302.74200,-3842.96,17.77,2149.26,8.40
1302.76200,-3843.78,17.77,2149.89,8.40
1302.78200,-3844.60,17.78,2150.52,8.41
1302.80200,-3845.42,17.78,2151.15,8.41
1302.82200,-3846.25,17.78,2151.77,8.41
1302.84200,-3847.07,17.78,2152.40,8.41
1302.86200,-3847.90,17.78,2153.03,8.42
1302.88200,-3848.72,17.79,2153.66,8.42
1302.90200,-3849.55,17.79,2154.29,8.42
1302.92200,-3850.37,17.79,2154.92,8.42
1302.94200,-3851.20,17.79,2155.55,8.42
1302.96200,-3852.03,17.79,2156.18,8.43
1302.98200,-3852.85,17.80,2156.81,8.43
1303.00200,-3853.68,17.80,2157.44,8.43
1303.02200,-3854.51,17.80,2158.07,8.43
1303.04200,-3855.34,17.80,2158.71,8.44
1303.06200,-3856.16,17.80,2159.34,8.44
1303.08200,-3856.99,17.81,2159.97,8.44
1303.10200,-3857.82,17.81,2160.60,8.44
1303.12200,-3858.65,17.81,2161.24,8.45
1303.14200,-3859.48,17.81,2161.87,8.45
1303.16200,-3860.31,17.81,2162.51,8.45
1303.18200,-3861.15,17.82,2163.14,8.45
1303.20200,-3861.98,17.82,2163.78,8.46
1303.22200,-3862.81,17.82,2164.41,8.46
1303.24200,-3863.64,17.82,2165.05,8.46
1303.26200,-3864.48,17.82,2165.68,8.46
1303.28200,-3865.31,17.83,2166.32,8.47
1303.30200,-3866.14,17.83,2166.96,8.47
1303.32200,-3866.98,17.83,2167.60,8.47
1303.34200,-3867.81,17.83,2168.23,8.47
1303.36200,-3868.65,17.83,2168.87,8.48
1303.38200,-3869.48,17.84,2169.51,8.48
1303.40200,-3870.32,17.84,2170.15,8.48
1303.42200,-3871.16,17.84,2170.79,8.48
1303.44200,-3871.99,17.84,2171.43,8.49
1303.46200,-3872.83,17.84,2172.07,8.49
1303.48200,-3873.67,17.85,2172.71,8.49
1303.50200,-3874.51,17.85,2173.35,8.49
1303.52200,-3875.34,17.85,2173.99,8.50
1303.54200,-3876.18,17.85,2174.64,8.50
1303.56200,-3877.02,17.85,2175.28,8.50
1303.58200,-3877.86,17.86,2175.92,8.50
1303.60200,-3878.70,17.86,2176.56,8.51
1303.62200,-3879.54,17.86,2177.21,8.51
1303.64200,-3880.38,17.86,2177.85,8.51
1303.66200,-3881.23,17.86,2178.50,8.51
1303.68200,-3882.07,17.87,2179.14,8.52
1303.70200,-3882.91,17.87,2179.79,8.52
1303.72200,-3883.75,17.87,2180.43,8.52
1303.74200,-3884.60,17.87,2181.08,8.52
1303.76200,-3885.44,17.87,2181.72,8.53
1303.78200,-3886.29,17.88,2182.37,8.53
1303.80200,-3887.13,17.88,2183.02,8.53
1303.82200,-3887.97,17.88,2183.66,8.53
1303.84200,-3888.82,17.88,2184.31,8.54
1303.86200,-3889.67,17.88,2184.96,8.54
1303.88200,-3890.51,17.89,2185.61,8.54
1303.90200,-3891.36,17.89,2186.26,8.54
1303.92200,-3892.21,17.89,2186.91,8.55
1303.94200,-3893.05,17.89,2187.56,8.55
1303.96200,-3893.90,17.89,2188.21,8.55
1303.98200,-3894.75,17.90,2188.86,8.55
1304.00200,-3895.60,17.90,2189.51,8.56
1304.02200,-3896.45,17.90,2190.16,8.56
1304.04200,-3897.30,17.90,2190.81,8.56
1304.06200,-3898.15,17.90,2191.47,8.56
1304.08200,-3899.00,17.91,2192.12,8.57
1304.10200,-3899.85,17.91,2192.77,8.57
1304.12200,-3900.70,17.91,2193.43,8.57
1304.14200,-3901.56,17.91,2194.08,8.57
1304.16200,-3902.41,17.91,2194.73,8.58
1304.18200,-3903.26,17.92,2195.39,8.58
1304.20200,-3904.12,17.92,2196.05,8.58
1304.22200,-3904.97,17.92,2196.70,8.58
1304.24200,-3905.82,17.92,2197.36,8.59
1304.26200,-3906.68,17.92,2198.01,8.59
1304.28200,-3907.53,17.93,2198.67,8.59
1304.30200,-3908.39,17.93,2199.33,8.59
1304.32200,-3909.25,17.93,2199.99,8.60
1304.34200,-3910.10,17.93,2200.64,8.60
1304.36200,-3910.96,17.93,2201.30,8.60
1304.38200,-3911.82,17.94,2201.96,8.60
1304.40200,-3912.68,17.94,2202.62,8.61
1304.42200,-3913.53,17.94,2203.28,8.61
1304.44200,-3914.39,17.94,2203.94,8.61
1304.46200,-3915.25,17.95,2204.60,8.61
1304.48200,-3916.11,17.95,2205.26,8.62
1304.50200,-3916.97,17.95,2205.92,8.62
1304.52200,-3917.83,17.95,2206.59,8.62
1304.54200,-3918.69,17.95,2207.25,8.62
1304.56200,-3919.56,17.96,2207.91,8.63
1304.58200,-3920.42,17.96,2208.57,8.63
