Cs1,6p1/2,,,
1154.67400,-608.43,11.79,0.00,0.00
1154.69400,-608.49,11.79,0.00,0.00
1154.71400,-608.55,11.79,0.00,0.00
1154.73400,-608.61,11.79,0.00,0.00
1154.75400,-608.68,11.79,0.00,0.00
1154.77400,-608.74,11.79,0.00,0.00
1154.79400,-608.80,11.79,0.00,0.00
1154.81400,-608.86,11.79,0.00,0.00
1154.83400,-608.93,11.79,0.00,0.00
1154.85400,-608.99,11.79,0.00,0.00
1154.87400,-609.05,11.79,0.00,0.00
1154.89400,-609.11,11.79,0.00,0.00
1154.91400,-609.18,11.79,0.00,0.00
1154.93400,-609.24,11.79,0.00,0.00
1154.95400,-609.30,11.79,0.00,0.00
1154.97400,-609.37,11.79,0.00,0.00
1154.99400,-609.43,11.79,0.00,0.00
1155.01400,-609.49,11.79,0.00,0.00
1155.03400,-609.55,11.79,0.00,0.00
1155.05400,-609.62,11.79,0.00,0.00
1155.07400,-609.68,11.79,0.00,0.00
1155.09400,-609.74,11.79,0.00,0.00
1155.11400,-609.80,11.79,0.00,0.00
1155.13400,-609.87,11.79,0.00,0.00
1155.15400,-609.93,11.79,0.00,0.00
1155.17400,-609.99,11.79,0.00,0.00
1155.19400,-610.06,11.79,0.00,0.00
1155.21400,-610.12,11.79,0.00,0.00
1155.23400,-610.18,11.79,0.00,0.00
1155.25400,-610.24,11.79,0.00,0.00
1155.27400,-610.31,11.79,0.00,0.00
1155.29400,-610.37,11.79,0.00,0.00
1155.31400,-610.43,11.78,0.00,0.00
1155.33400,-610.49,11.78,0.00,0.00
1155.35400,-610.56,11.78,0.00,0.00
1155.37400,-610.62,11.78,0.00,0.00
1155.39400,-610.68,11.78,0.00,0.00
1155.41400,-610.75,11.78,0.00,0.00
1155.43400,-610.81,11.78,0.00,0.00
1155.45400,-610.87,11.78,0.00,0.00
1155.47400,-610.94,11.78,0.00,0.00
1155.49400,-611.00,11.78,0.00,0.00
1155.51400,-611.06,11.78,0.00,0.00
1155.53400,-611.12,11.78,0.00,0.00
1155.55400,-611.19,11.78,0.00,0.00
1155.57400,-611.25,11.78,0.00,0.00
1155.59400,-611.31,11.78,0.00,0.00
1155.61400,-611.38,11.78,0.00,0.00
1155.63400,-611.44,11.78,0.00,0.00
1155.65400,-611.50,11.78,0.00,0.00
1155.67400,-611.57,11.78,0.00,0.00
1155.69400,-611.63,11.78,0.00,0.00
1155.71400,-611.69,11.78,0.00,0.00
1155.73400,-611.75,11.78,0.00,0.00
1155.75400,-611.82,11.78,0.00,0.00
1155.77400,-611.88,11.78,0.00,0.00
1155.79400,-611.94,11.78,0.00,0.00
1155.81400,-612.01,11.78,0.00,0.00
1155.83400,-612.07,11.78,0.00,0.00
1155.85400,-612.13,11.78,0.00,0.00
1155.87400,-612.20,11.78,0.00,0.00
1155.89400,-612.26,11.78,0.00,0.00
1155.91400,-612.32,11.78,0.00,0.00
1155.93400,-612.39,11.78,0.00,0.00
1155.95400,-612.45,11.78,0.00,0.00
1155.97400,-612.51,11.78,0.00,0.00
1155.99400,-612.58,11.78,0.00,0.00
1156.01400,-612.64,11.78,0.00,0.00
1156.03400,-612.70,11.78,0.00,0.00
1156.05400,-612.77,11.78,0.00,0.00
1156.07400,-612.83,11.78,0.00,0.00
1156.09400,-612.89,11.78,0.00,0.00
1156.11400,-612.96,11.78,0.00,0.00
1156.13400,-613.02,11.78,0.00,0.00
1156.15400,-613.08,11.78,0.00,0.00
1156.17400,-613.15,11.78,0.00,0.00
1156.19400,-613.21,11.78,0.00,0.00
1156.21400,-613.27,11.78,0.00,0.00
1156.23400,-613.34,11.78,0.00,0.00
1156.25400,-613.40,11.78,0.00,0.00
1156.27400,-613.46,11.78,0.00,0.00
1156.29400,-613.53,11.78,0.00,0.00
1156.31400,-613.59,11.78,0.00,0.00
1156.33400,-613.65,11.78,0.00,0.00
1156.35400,-613.72,11.78,0.00,0.00
1156.37400,-613.78,11.78,0.00,0.00
1156.39400,-613.84,11.78,0.00,0.00
1156.41400,-613.91,11.78,0.00,0.00
1156.43400,-613.97,11.78,0.00,0.00
1156.45400,-614.03,11.78,0.00,0.00
1156.47400,-614.10,11.78,0.00,0.00
1156.49400,-614.16,11.78,0.00,0.00
1156.51400,-614.23,11.78,0.00,0.00
1156.53400,-614.29,11.78,0.00,0.00
1156.55400,-614.35,11.78,0.00,0.00
1156.57400,-614.42,11.78,0.00,0.00
1156.59400,-614.48,11.78,0.00,0.00
1156.61400,-614.54,11.78,0.00,0.00
1156.63400,-614.61,11.78,0.00,0.00
1156.65400,-614.67,11.78,0.00,0.00
1156.67400,-614.73,11.78,0.00,0.00
1156.69400,-614.80,11.78,0.00,0.00
1156.71400,-614.86,11.78,0.00,0.00
1156.73400,-614.93,11.78,0.00,0.00
1156.75400,-614.99,11.78,0.00,0.00
1156.77400,-615.05,11.78,0.00,0.00
1156.79400,-615.12,11.78,0.00,0.00
1156.81400,-615.18,11.78,0.00,0.00
1156.83400,-615.24,11.78,0.00,0.00
1156.85400,-615.31,11.78,0.00,0.00
1156.87400,-615.37,11.78,0.00,0.00
1156.89400,-615.44,11.78,0.00,0.00
1156.91400,-615.50,11.78,0.00,0.00
1156.93400,-615.56,11.78,0.00,0.00
1156.95400,-615.63,11.78,0.00,0.00
1156.97400,-615.69,11.78,0.00,0.00
1156.99400,-615.76,11.78,0.00,0.00
1157.01400,-615.82,11.77,0.00,0.00
1157.03400,-615.88,11.77,0.00,0.00
1157.05400,-615.95,11.77,0.00,0.00
1157.07400,-616.01,11.77,0.00,0.00
1157.09400,-616.07,11.77,0.00,0.00
1157.11400,-616.14,11.77,0.00,0.00
1157.13400,-616.20,11.77,0.00,0.00
1157.15400,-616.27,11.77,0.00,0.00
1157.17400,-616.33,11.77,0.00,0.00
1157.19400,-616.39,11.77,0.00,0.00
1157.21400,-616.46,11.77,0.00,0.00
1157.23400,-616.52,11.77,0.00,0.00
1157.25400,-616.59,11.77,0.00,0.00
1157.27400,-616.65,11.77,0.00,0.00
1157.29400,-616.72,11.77,0.00,0.00
1157.31400,-616.78,11.77,0.00,0.00
1157.33400,-616.84,11.77,0.00,0.00
1157.35400,-616.91,11.77,0.00,0.00
1157.37400,-616.97,11.77,0.00,0.00
1157.39400,-617.04,11.77,0.00,0.00
1157.41400,-617.10,11.77,0.00,0.00
1157.43400,-617.16,11.77,0.00,0.00
1157.45400,-617.23,11.77,0.00,0.00
1157.47400,-617.29,11.77,0.00,0.00
1157.49400,-617.36,11.77,0.00,0.00
1157.51400,-617.42,11.77,0.00,0.00
1157.53400,-617.49,11.77,0.00,0.00
1157.55400,-617.55,11.77,0.00,0.00
1157.57400,-617.61,11.77,0.00,0.00
1157.59400,-617.68,11.77,0.00,0.00
1157.61400,-617.74,11.77,0.00,0.00
1157.63400,-617.81,11.77,0.00,0.00
1157.65400,-617.87,11.77,0.00,0.00
1157.67400,-617.94,11.77,0.00,0.00
1157.69400,-618.00,11.77,0.00,0.00
1157.71400,-618.06,11.77,0.00,0.00
1157.73400,-618.13,11.77,0.00,0.00
1157.75400,-618.19,11.77,0.00,0.00
1157.77400,-618.26,11.77,0.00,0.00
1157.79400,-618.32,11.77,0.00,0.00
1157.81400,-618.39,11.77,0.00,0.00
1157.83400,-618.45,11.77,0.00,0.00
1157.85400,-618.51,11.77,0.00,0.00
1157.87400,-618.58,11.77,0.00,0.00
1157.89400,-618.64,11.77,0.00,0.00
1157.91400,-618.71,11.77,0.00,0.00
1157.93400,-618.77,11.77,0.00,0.00
1157.95400,-618.84,11.77,0.00,0.00
1157.97400,-618.90,11.77,0.00,0.00
1157.99400,-618.97,11.77,0.00,0.00
1158.01400,-619.03,11.77,0.00,0.00
1158.03400,-619.10,11.77,0.00,0.00
1158.05400,-619.16,11.77,0.00,0.00
1158.07400,-619.22,11.77,0.00,0.00
1158.09400,-619.29,11.77,0.00,0.00
1158.11400,-619.35,11.77,0.00,0.00
1158.13400,-619.42,11.77,0.00,0.00
1158.15400,-619.48,11.77,0.00,0.00
1158.17400,-619.55,11.77,0.00,0.00
1158.19400,-619.61,11.77,0.00,0.00
1158.21400,-619.68,11.77,0.00,0.00
1158.23400,-619.74,11.77,0.00,0.00
1158.25400,-619.81,11.77,0.00,0.00
1158.27400,-619.87,11.77,0.00,0.00
1158.29400,-619.94,11.77,0.00,0.00
1158.31400,-620.00,11.77,0.00,0.00
1158.33400,-620.07,11.77,0.00,0.00
1158.35400,-620.13,11.77,0.00,0.00
1158.37400,-620.20,11.77,0.00,0.00
1158.39400,-620.26,11.77,0.00,0.00
1158.41400,-620.32,11.77,0.00,0.00
1158.43400,-620.39,11.77,0.00,0.00
1158.45400,-620.45,11.77,0.00,0.00
1158.47400,-620.52,11.77,0.00,0.00
1158.49400,-620.58,11.77,0.00,0.00
1158.51400,-620.65,11.77,0.00,0.00
1158.53400,-620.71,11.77,0.00,0.00
1158.55400,-620.78,11.77,0.00,0.00
1158.57400,-620.84,11.77,0.00,0.00
1158.59400,-620.91,11.77,0.00,0.00
1158.61400,-620.97,11.77,0.00,0.00
1158.63400,-621.04,11.77,0.00,0.00
1158.65400,-621.10,11.77,0.00,0.00
1158.67400,-621.17,11.77,0.00,0.00
1158.69400,-621.23,11.77,0.00,0.00
1158.71400,-621.30,11.77,0.00,0.00
1158.73400,-621.36,11.77,0.00,0.00
1158.75400,-621.43,11.77,0.00,0.00
1158.77400,-621.49,11.77,0.00,0.00
1158.79400,-621.56,11.77,0.00,0.00
1158.81400,-621.62,11.77,0.00,0.00
1158.83400,-621.69,11.76,0.00,0.00
1158.85400,-621.75,11.76,0.00,0.00
1158.87400,-621.82,11.76,0.00,0.00
1158.89400,-621.88,11.76,0.00,0.00
1158.91400,-621.95,11.76,0.00,0.00
1158.93400,-622.01,11.76,0.00,0.00
1158.95400,-622.08,11.76,0.00,0.00
1158.97400,-622.14,11.76,0.00,0.00
1158.99400,-622.21,11.76,0.00,0.00
1159.01400,-622.27,11.76,0.00,0.00
1159.03400,-622.34,11.76,0.00,0.00
1159.05400,-622.41,11.76,0.00,0.00
1159.07400,-622.47,11.76,0.00,0.00
1159.09400,-622.54,11.76,0.00,0.00
1159.11400,-622.60,11.76,0.00,0.00
1159.13400,-622.67,11.76,0.00,0.00
1159.15400,-622.73,11.76,0.00,0.00
1159.17400,-622.80,11.76,0.00,0.00
1159.19400,-622.86,11.76,0.00,0.00
1159.21400,-622.93,11.76,0.00,0.00
1159.23400,-622.99,11.76,0.00,0.00
1159.25400,-623.06,11.76,0.00,0.00
1159.27400,-623.12,11.76,0.00,0.00
1159.29400,-623.19,11.76,0.00,0.00
1159.31400,-623.25,11.76,0.00,0.00
1159.33400,-623.32,11.76,0.00,0.00
1159.35400,-623.39,11.76,0.00,0.00
1159.37400,-623.45,11.76,0.00,0.00
1159.39400,-623.52,11.76,0.00,0.00
1159.41400,-623.58,11.76,0.00,0.00
1159.43400,-623.65,11.76,0.00,0.00
1159.45400,-623.71,11.76,0.00,0.00
1159.47400,-623.78,11.76,0.00,0.00
1159.49400,-623.84,11.76,0.00,0.00
1159.51400,-623.91,11.76,0.00,0.00
1159.53400,-623.97,11.76,0.00,0.00
1159.55400,-624.04,11.76,0.00,0.00
1159.57400,-624.11,11.76,0.00,0.00
1159.59400,-624.17,11.76,0.00,0.00
1159.61400,-624.24,11.76,0.00,0.00
1159.63400,-624.30,11.76,0.00,0.00
1159.65400,-624.37,11.76,0.00,0.00
1159.67400,-624.43,11.76,0.00,0.00
1159.69400,-624.50,11.76,0.00,0.00
1159.71400,-624.57,11.76,0.00,0.00
1159.73400,-624.63,11.76,0.00,0.00
1159.75400,-624.70,11.76,0.00,0.00
1159.77400,-624.76,11.76,0.00,0.00
1159.79400,-624.83,11.76,0.00,0.00
1159.81400,-624.89,11.76,0.00,0.00
1159.83400,-624.96,11.76,0.00,0.00
1159.85400,-625.03,11.76,0.00,0.00
1159.87400,-625.09,11.76,0.00,0.00
1159.89400,-625.16,11.76,0.00,0.00
1159.91400,-625.22,11.76,0.00,0.00
1159.93400,-625.29,11.76,0.00,0.00
1159.95400,-625.35,11.76,0.00,0.00
1159.97400,-625.42,11.76,0.00,0.00
1159.99400,-625.49,11.76,0.00,0.00
1160.01400,-625.55,11.76,0.00,0.00
1160.03400,-625.62,11.76,0.00,0.00
1160.05400,-625.68,11.76,0.00,0.00
1160.07400,-625.75,11.76,0.00,0.00
1160.09400,-625.82,11.76,0.00,0.00
1160.11400,-625.88,11.76,0.00,0.00
1160.13400,-625.95,11.76,0.00,0.00
1160.15400,-626.01,11.76,0.00,0.00
1160.17400,-626.08,11.76,0.00,0.00
1160.19400,-626.14,11.76,0.00,0.00
1160.21400,-626.21,11.76,0.00,0.00
1160.23400,-626.28,11.76,0.00,0.00
1160.25400,-626.34,11.76,0.00,0.00
1160.27400,-626.41,11.76,0.00,0.00
1160.29400,-626.48,11.76,0.00,0.00
1160.31400,-626.54,11.76,0.00,0.00
1160.33400,-626.61,11.76,0.00,0.00
1160.35400,-626.67,11.76,0.00,0.00
1160.37400,-626.74,11.76,0.00,0.00
1160.39400,-626.81,11.76,0.00,0.00
1160.41400,-626.87,11.76,0.00,0.00
1160.43400,-626.94,11.76,0.00,0.00
1160.45400,-627.00,11.76,0.00,0.00
1160.47400,-627.07,11.76,0.00,0.00
1160.49400,-627.14,11.76,0.00,0.00
1160.51400,-627.20,11.76,0.00,0.00
1160.53400,-627.27,11.76,0.00,0.00
1160.55400,-627.33,11.76,0.00,0.00
1160.57400,-627.40,11.76,0.00,0.00
1160.59400,-627.47,11.76,0.00,0.00
1160.61400,-627.53,11.76,0.00,0.00
1160.63400,-627.60,11.76,0.00,0.00
1160.65400,-627.67,11.76,0.00,0.00
1160.67400,-627.73,11.76,0.00,0.00
1160.69400,-627.80,11.76,0.00,0.00
1160.71400,-627.87,11.76,0.00,0.00
1160.73400,-627.93,11.76,0.00,0.00
1160.75400,-628.00,11.75,0.00,0.00
1160.77400,-628.06,11.75,0.00,0.00
1160.79400,-628.13,11.75,0.00,0.00
1160.81400,-628.20,11.75,0.00,0.00
1160.83400,-628.26,11.75,0.00,0.00
1160.85400,-628.33,11.75,0.00,0.00
1160.87400,-628.40,11.75,0.00,0.00
1160.89400,-628.46,11.75,0.00,0.00
1160.91400,-628.53,11.75,0.00,0.00
1160.93400,-628.60,11.75,0.00,0.00
1160.95400,-628.66,11.75,0.00,0.00
1160.97400,-628.73,11.75,0.00,0.00
1160.99400,-628.79,11.75,0.00,0.00
1161.01400,-628.86,11.75,0.00,0.00
1161.03400,-628.93,11.75,0.00,0.00
1161.05400,-628.99,11.75,0.00,0.00
1161.07400,-629.06,11.75,0.00,0.00
1161.09400,-629.13,11.75,0.00,0.00
1161.11400,-629.19,11.75,0.00,0.00
1161.13400,-629.26,11.75,0.00,0.00
1161.15400,-629.33,11.75,0.00,0.00
1161.17400,-629.39,11.75,0.00,0.00
1161.19400,-629.46,11.75,0.00,0.00
1161.21400,-629.53,11.75,0.00,0.00
1161.23400,-629.59,11.75,0.00,0.00
1161.25400,-629.66,11.75,0.00,0.00
1161.27400,-629.73,11.75,0.00,0.00
1161.29400,-629.79,11.75,0.00,0.00
1161.31400,-629.86,11.75,0.00,0.00
1161.33400,-629.93,11.75,0.00,0.00
1161.35400,-629.99,11.75,0.00,0.00
1161.37400,-630.06,11.75,0.00,0.00
1161.39400,-630.13,11.75,0.00,0.00
1161.41400,-630.19,11.75,0.00,0.00
1161.43400,-630.26,11.75,0.00,0.00
1161.45400,-630.33,11.75,0.00,0.00
1161.47400,-630.40,11.75,0.00,0.00
1161.49400,-630.46,11.75,0.00,0.00
1161.51400,-630.53,11.75,0.00,0.00
1161.53400,-630.60,11.75,0.00,0.00
1161.55400,-630.66,11.75,0.00,0.00
1161.57400,-630.73,11.75,0.00,0.00
1161.59400,-630.80,11.75,0.00,0.00
1161.61400,-630.86,11.75,0.00,0.00
1161.63400,-630.93,11.75,0.00,0.00
1161.65400,-631.00,11.75,0.00,0.00
1161.67400,-631.06,11.75,0.00,0.00
1161.69400,-631.13,11.75,0.00,0.00
1161.71400,-631.20,11.75,0.00,0.00
1161.73400,-631.27,11.75,0.00,0.00
1161.75400,-631.33,11.75,0.00,0.00
1161.77400,-631.40,11.75,0.00,0.00
1161.79400,-631.47,11.75,0.00,0.00
1161.81400,-631.53,11.75,0.00,0.00
1161.83400,-631.60,11.75,0.00,0.00
1161.85400,-631.67,11.75,0.00,0.00
1161.87400,-631.73,11.75,0.00,0.00
1161.89400,-631.80,11.75,0.00,0.00
1161.91400,-631.87,11.75,0.00,0.00
1161.93400,-631.94,11.75,0.00,0.00
1161.95400,-632.00,11.75,0.00,0.00
1161.97400,-632.07,11.75,0.00,0.00
1161.99400,-632.14,11.75,0.00,0.00
1162.01400,-632.20,11.75,0.00,0.00
1162.03400,-632.27,11.75,0.00,0.00
1162.05400,-632.34,11.75,0.00,0.00
1162.07400,-632.41,11.75,0.00,0.00
1162.09400,-632.47,11.75,0.00,0.00
1162.11400,-632.54,11.75,0.00,0.00
1162.13400,-632.61,11.75,0.00,0.00
1162.15400,-632.68,11.75,0.00,0.00
1162.17400,-632.74,11.75,0.00,0.00
1162.19400,-632.81,11.75,0.00,0.00
1162.21400,-632.88,11.75,0.00,0.00
1162.23400,-632.94,11.75,0.00,0.00
1162.25400,-633.01,11.75,0.00,0.00
1162.27400,-633.08,11.75,0.00,0.00
1162.29400,-633.15,11.75,0.00,0.00
1162.31400,-633.21,11.75,0.00,0.00
1162.33400,-633.28,11.75,0.00,0.00
1162.35400,-633.35,11.75,0.00,0.00
1162.37400,-633.42,11.75,0.00,0.00
1162.39400,-633.48,11.75,0.00,0.00
1162.41400,-633.55,11.75,0.00,0.00
1162.43400,-633.62,11.75,0.00,0.00
1162.45400,-633.69,11.75,0.00,0.00
1162.47400,-633.75,11.75,0.00,0.00
1162.49400,-633.82,11.75,0.00,0.00
1162.51400,-633.89,11.75,0.00,0.00
1162.53400,-633.96,11.75,0.00,0.00
1162.55400,-634.02,11.75,0.00,0.00
1162.57400,-634.09,11.75,0.00,0.00
1162.59400,-634.16,11.75,0.00,0.00
1162.61400,-634.23,11.75,0.00,0.00
1162.63400,-634.29,11.75,0.00,0.00
1162.65400,-634.36,11.75,0.00,0.00
1162.67400,-634.43,11.75,0.00,0.00
1162.69400,-634.50,11.75,0.00,0.00
1162.71400,-634.57,11.75,0.00,0.00
1162.73400,-634.63,11.75,0.00,0.00
1162.75400,-634.70,11.75,0.00,0.00
1162.77400,-634.77,11.75,0.00,0.00
1162.79400,-634.84,11.75,0.00,0.00
1162.81400,-634.90,11.75,0.00,0.00
1162.83400,-634.97,11.74,0.00,0.00
1162.85400,-635.04,11.74,0.00,0.00
1162.87400,-635.11,11.74,0.00,0.00
1162.89400,-635.18,11.74,0.00,0.00
1162.91400,-635.24,11.74,0.00,0.00
1162.93400,-635.31,11.74,0.00,0.00
1162.95400,-635.38,11.74,0.00,0.00
1162.97400,-635.45,11.74,0.00,0.00
1162.99400,-635.51,11.74,0.00,0.00
1163.01400,-635.58,11.74,0.00,0.00
1163.03400,-635.65,11.74,0.00,0.00
1163.05400,-635.72,11.74,0.00,0.00
1163.07400,-635.79,11.74,0.00,0.00
1163.09400,-635.85,11.74,0.00,0.00
1163.11400,-635.92,11.74,0.00,0.00
1163.13400,-635.99,11.74,0.00,0.00
1163.15400,-636.06,11.74,0.00,0.00
1163.17400,-636.13,11.74,0.00,0.00
1163.19400,-636.19,11.74,0.00,0.00
1163.21400,-636.26,11.74,0.00,0.00
1163.23400,-636.33,11.74,0.00,0.00
1163.25400,-636.40,11.74,0.00,0.00
1163.27400,-636.47,11.74,0.00,0.00
1163.29400,-636.53,11.74,0.00,0.00
1163.31400,-636.60,11.74,0.00,0.00
1163.33400,-636.67,11.74,0.00,0.00
1163.35400,-636.74,11.74,0.00,0.00
1163.37400,-636.81,11.74,0.00,0.00
1163.39400,-636.87,11.74,0.00,0.00
1163.41400,-636.94,11.74,0.00,0.00
1163.43400,-637.01,11.74,0.00,0.00
1163.45400,-637.08,11.74,0.00,0.00
1163.47400,-637.15,11.74,0.00,0.00
1163.49400,-637.22,11.74,0.00,0.00
1163.51400,-637.28,11.74,0.00,0.00
1163.53400,-637.35,11.74,0.00,0.00
1163.55400,-637.42,11.74,0.00,0.00
1163.57400,-637.49,11.74,0.00,0.00
1163.59400,-637.56,11.74,0.00,0.00
1163.61400,-637.63,11.74,0.00,0.00
1163.63400,-637.69,11.74,0.00,0.00
1163.65400,-637.76,11.74,0.00,0.00
1163.67400,-637.83,11.74,0.00,0.00
1163.69400,-637.90,11.74,0.00,0.00
1163.71400,-637.97,11.74,0.00,0.00
1163.73400,-638.04,11.74,0.00,0.00
1163.75400,-638.10,11.74,0.00,0.00
1163.77400,-638.17,11.74,0.00,0.00
1163.79400,-638.24,11.74,0.00,0.00
1163.81400,-638.31,11.74,0.00,0.00
1163.83400,-638.38,11.74,0.00,0.00
1163.85400,-638.45,11.74,0.00,0.00
1163.87400,-638.51,11.74,0.00,0.00
1163.89400,-638.58,11.74,0.00,0.00
1163.91400,-638.65,11.74,0.00,0.00
1163.93400,-638.72,11.74,0.00,0.00
1163.95400,-638.79,11.74,0.00,0.00
1163.97400,-638.86,11.74,0.00,0.00
1163.99400,-638.93,11.74,0.00,0.00
1164.01400,-638.99,11.74,0.00,0.00
1164.03400,-639.06,11.74,0.00,0.00
1164.05400,-639.13,11.74,0.00,0.00
1164.07400,-639.20,11.74,0.00,0.00
1164.09400,-639.27,11.74,0.00,0.00
1164.11400,-639.34,11.74,0.00,0.00
1164.13400,-639.41,11.74,0.00,0.00
1164.15400,-639.47,11.74,0.00,0.00
1164.17400,-639.54,11.74,0.00,0.00
1164.19400,-639.61,11.74,0.00,0.00
1164.21400,-639.68,11.74,0.00,0.00
1164.23400,-639.75,11.74,0.00,0.00
1164.25400,-639.82,11.74,0.00,0.00
1164.27400,-639.89,11.74,0.00,0.00
1164.29400,-639.96,11.74,0.00,0.00
1164.31400,-640.02,11.74,0.00,0.00
1164.33400,-640.09,11.74,0.00,0.00
1164.35400,-640.16,11.74,0.00,0.00
1164.37400,-640.23,11.74,0.00,0.00
1164.39400,-640.30,11.74,0.00,0.00
1164.41400,-640.37,11.74,0.00,0.00
1164.43400,-640.44,11.74,0.00,0.00
1164.45400,-640.51,11.74,0.00,0.00
1164.47400,-640.58,11.74,0.00,0.00
1164.49400,-640.64,11.74,0.00,0.00
1164.51400,-640.71,11.74,0.00,0.00
1164.53400,-640.78,11.74,0.00,0.00
1164.55400,-640.85,11.74,0.00,0.00
1164.57400,-640.92,11.74,0.00,0.00
1164.59400,-640.99,11.74,0.00,0.00
1164.61400,-641.06,11.74,0.00,0.00
1164.63400,-641.13,11.74,0.00,0.00
1164.65400,-641.20,11.74,0.00,0.00
1164.67400,-641.27,11.74,0.00,0.00
1164.69400,-641.33,11.74,0.00,0.00
1164.71400,-641.40,11.74,0.00,0.00
1164.73400,-641.47,11.74,0.00,0.00
1164.75400,-641.54,11.74,0.00,0.00
1164.77400,-641.61,11.74,0.00,0.00
1164.79400,-641.68,11.74,0.00,0.00
1164.81400,-641.75,11.74,0.00,0.00
1164.83400,-641.82,11.74,0.00,0.00
1164.85400,-641.89,11.74,0.00,0.00
1164.87400,-641.96,11.74,0.00,0.00
1164.89400,-642.03,11.74,0.00,0.00
1164.91400,-642.09,11.74,0.00,0.00
1164.93400,-642.16,11.74,0.00,0.00
1164.95400,-642.23,11.74,0.00,0.00
1164.97400,-642.30,11.74,0.00,0.00
1164.99400,-642.37,11.74,0.00,0.00
1165.01400,-642.44,11.74,0.00,0.00
1165.03400,-642.51,11.74,0.00,0.00
1165.05400,-642.58,11.74,0.00,0.00
1165.07400,-642.65,11.73,0.00,0.00
1165.09400,-642.72,11.73,0.00,0.00
1165.11400,-642.79,11.73,0.00,0.00
1165.13400,-642.86,11.73,0.00,0.00
1165.15400,-642.93,11.73,0.00,0.00
1165.17400,-643.00,11.73,0.00,0.00
1165.19400,-643.07,11.73,0.00,0.00
1165.21400,-643.13,11.73,0.00,0.00
1165.23400,-643.20,11.73,0.00,0.00
1165.25400,-643.27,11.73,0.00,0.00
1165.27400,-643.34,11.73,0.00,0.00
1165.29400,-643.41,11.73,0.00,0.00
1165.31400,-643.48,11.73,0.00,0.00
1165.33400,-643.55,11.73,0.00,0.00
1165.35400,-643.62,11.73,0.00,0.00
1165.37400,-643.69,11.73,0.00,0.00
1165.39400,-643.76,11.73,0.00,0.00
1165.41400,-643.83,11.73,0.00,0.00
1165.43400,-643.90,11.73,0.00,0.00
1165.45400,-643.97,11.73,0.00,0.00
1165.47400,-644.04,11.73,0.00,0.00
1165.49400,-644.11,11.73,0.00,0.00
1165.51400,-644.18,11.73,0.00,0.00
1165.53400,-644.25,11.73,0.00,0.00
1165.55400,-644.32,11.73,0.00,0.00
1165.57400,-644.39,11.73,0.00,0.00
1165.59400,-644.46,11.73,0.00,0.00
1165.61400,-644.53,11.73,0.00,0.00
1165.63400,-644.60,11.73,0.00,0.00
1165.65400,-644.67,11.73,0.00,0.00
1165.67400,-644.74,11.73,0.00,0.00
1165.69400,-644.81,11.73,0.00,0.00
1165.71400,-644.87,11.73,0.00,0.00
1165.73400,-644.94,11.73,0.00,0.00
1165.75400,-645.01,11.73,0.00,0.00
1165.77400,-645.08,11.73,0.00,0.00
1165.79400,-645.15,11.73,0.00,0.00
1165.81400,-645.22,11.73,0.00,0.00
1165.83400,-645.29,11.73,0.00,0.00
1165.85400,-645.36,11.73,0.00,0.00
1165.87400,-645.43,11.73,0.00,0.00
1165.89400,-645.50,11.73,0.00,0.00
1165.91400,-645.57,11.73,0.00,0.00
1165.93400,-645.64,11.73,0.00,0.00
1165.95400,-645.71,11.73,0.00,0.00
1165.97400,-645.78,11.73,0.00,0.00
1165.99400,-645.85,11.73,0.00,0.00
1166.01400,-645.92,11.73,0.00,0.00
1166.03400,-645.99,11.73,0.00,0.00
1166.05400,-646.06,11.73,0.00,0.00
1166.07400,-646.13,11.73,0.00,0.00
1166.09400,-646.20,11.73,0.00,0.00
1166.11400,-646.27,11.73,0.00,0.00
1166.13400,-646.34,11.73,0.00,0.00
1166.15400,-646.41,11.73,0.00,0.00
1166.17400,-646.48,11.73,0.00,0.00
1166.19400,-646.55,11.73,0.00,0.00
1166.21400,-646.62,11.73,0.00,0.00
1166.23400,-646.69,11.73,0.00,0.00
1166.25400,-646.76,11.73,0.00,0.00
1166.27400,-646.83,11.73,0.00,0.00
1166.29400,-646.90,11.73,0.00,0.00
1166.31400,-646.97,11.73,0.00,0.00
1166.33400,-647.05,11.73,0.00,0.00
1166.35400,-647.12,11.73,0.00,0.00
1166.37400,-647.19,11.73,0.00,0.00
1166.39400,-647.26,11.73,0.00,0.00
1166.41400,-647.33,11.73,0.00,0.00
1166.43400,-647.40,11.73,0.00,0.00
1166.45400,-647.47,11.73,0.00,0.00
1166.47400,-647.54,11.73,0.00,0.00
1166.49400,-647.61,11.73,0.00,0.00
1166.51400,-647.68,11.73,0.00,0.00
1166.53400,-647.75,11.73,0.00,0.00
1166.55400,-647.82,11.73,0.00,0.00
1166.57400,-647.89,11.73,0.00,0.00
1166.59400,-647.96,11.73,0.00,0.00
1166.61400,-648.03,11.73,0.00,0.00
1166.63400,-648.10,11.73,0.00,0.00
1166.65400,-648.17,11.73,0.00,0.00
1166.67400,-648.24,11.73,0.00,0.00
1166.69400,-648.31,11.73,0.00,0.00
1166.71400,-648.38,11.73,0.00,0.00
1166.73400,-648.45,11.73,0.00,0.00
1166.75400,-648.52,11.73,0.00,0.00
1166.77400,-648.59,11.73,0.00,0.00
1166.79400,-648.66,11.73,0.00,0.00
1166.81400,-648.73,11.73,0.00,0.00
