Cs1,6p3/2,,,
Wavelength,alpha_0,Uncertainty,alpha_2,Uncertainty
1171.82600,-346.22,11.55,618.06,2.71
1171.84600,-346.27,11.55,618.09,2.71
1171.86600,-346.33,11.55,618.12,2.71
1171.88600,-346.38,11.55,618.15,2.71
1171.90600,-346.43,11.55,618.18,2.71
1171.92600,-346.49,11.55,618.21,2.71
1171.94600,-346.54,11.55,618.24,2.71
1171.96600,-346.60,11.55,618.27,2.71
1171.98600,-346.65,11.55,618.30,2.71
1172.00600,-346.71,11.55,618.33,2.71
1172.02600,-346.76,11.55,618.36,2.71
1172.04600,-346.82,11.55,618.39,2.71
1172.06600,-346.87,11.55,618.42,2.71
1172.08600,-346.92,11.55,618.45,2.71
1172.10600,-346.98,11.55,618.48,2.71
1172.12600,-347.03,11.55,618.51,2.71
1172.14600,-347.09,11.55,618.54,2.71
1172.16600,-347.14,11.55,618.57,2.71
1172.18600,-347.20,11.55,618.60,2.71
1172.20600,-347.25,11.55,618.63,2.71
1172.22600,-347.31,11.55,618.66,2.71
1172.24600,-347.36,11.55,618.69,2.71
1172.26600,-347.42,11.55,618.72,2.71
1172.28600,-347.47,11.55,618.75,2.71
1172.30600,-347.52,11.54,618.78,2.71
1172.32600,-347.58,11.54,618.81,2.71
1172.34600,-347.63,11.54,618.84,2.71
1172.36600,-347.69,11.54,618.87,2.71
1172.38600,-347.74,11.54,618.90,2.71
1172.40600,-347.80,11.54,618.93,2.71
1172.42600,-347.85,11.54,618.96,2.71
1172.44600,-347.91,11.54,618.99,2.71
1172.46600,-347.96,11.54,619.02,2.71
1172.48600,-348.02,11.54,619.05,2.71
1172.50600,-348.07,11.54,619.08,2.71
1172.52600,-348.12,11.54,619.11,2.71
1172.54600,-348.18,11.54,619.14,2.71
1172.56600,-348.23,11.54,619.17,2.71
1172.58600,-348.29,11.54,619.20,2.71
1172.60600,-348.34,11.54,619.23,2.71
1172.62600,-348.40,11.54,619.26,2.71
1172.64600,-348.45,11.54,619.29,2.71
1172.66600,-348.51,11.54,619.32,2.71
1172.68600,-348.56,11.54,619.35,2.71
1172.70600,-348.62,11.54,619.38,2.71
1172.72600,-348.67,11.54,619.41,2.71
1172.74600,-348.73,11.54,619.44,2.71
1172.76600,-348.78,11.54,619.47,2.71
1172.78600,-348.83,11.54,619.50,2.71
1172.80600,-348.89,11.54,619.53,2.71
1172.82600,-348.94,11.54,619.56,2.71
1172.84600,-349.00,11.54,619.59,2.71
1172.86600,-349.05,11.54,619.62,2.71
1172.88600,-349.11,11.54,619.65,2.71
1172.90600,-349.16,11.54,619.68,2.71
1172.92600,-349.22,11.53,619.71,2.71
1172.94600,-349.27,11.53,619.74,2.71
1172.96600,-349.33,11.53,619.77,2.71
1172.98600,-349.38,11.53,619.80,2.71
1173.00600,-349.44,11.53,619.83,2.71
1173.02600,-349.49,11.53,619.86,2.71
1173.04600,-349.54,11.53,619.89,2.71
1173.06600,-349.60,11.53,619.92,2.71
1173.08600,-349.65,11.53,619.95,2.71
1173.10600,-349.71,11.53,619.98,2.71
1173.12600,-349.76,11.53,620.01,2.71
1173.14600,-349.82,11.53,620.04,2.71
1173.16600,-349.87,11.53,620.07,2.71
1173.18600,-349.93,11.53,620.11,2.71
1173.20600,-349.98,11.53,620.14,2.71
1173.22600,-350.04,11.53,620.17,2.71
1173.24600,-350.09,11.53,620.20,2.71
1173.26600,-350.15,11.53,620.23,2.71
1173.28600,-350.20,11.53,620.26,2.71
1173.30600,-350.26,11.53,620.29,2.71
1173.32600,-350.31,11.53,620.32,2.71
1173.34600,-350.36,11.53,620.35,2.71
1173.36600,-350.42,11.53,620.38,2.71
1173.38600,-350.47,11.53,620.41,2.71
1173.40600,-350.53,11.53,620.44,2.71
1173.42600,-350.58,11.53,620.47,2.71
1173.44600,-350.64,11.53,620.50,2.71
1173.46600,-350.69,11.53,620.53,2.71
1173.48600,-350.75,11.53,620.56,2.71
1173.50600,-350.80,11.53,620.59,2.71
1173.52600,-350.86,11.52,620.62,2.71
1173.54600,-350.91,11.52,620.65,2.71
1173.56600,-350.97,11.52,620.68,2.71
1173.58600,-351.02,11.52,620.71,2.71
1173.60600,-351.08,11.52,620.74,2.71
1173.62600,-351.13,11.52,620.77,2.71
1173.64600,-351.19,11.52,620.80,2.71
1173.66600,-351.24,11.52,620.83,2.71
1173.68600,-351.30,11.52,620.86,2.71
1173.70600,-351.35,11.52,620.89,2.71
1173.72600,-351.41,11.52,620.92,2.71
1173.74600,-351.46,11.52,620.95,2.71
1173.76600,-351.51,11.52,620.98,2.71
1173.78600,-351.57,11.52,621.01,2.71
1173.80600,-351.62,11.52,621.04,2.70
1173.82600,-351.68,11.52,621.07,2.70
1173.84600,-351.73,11.52,621.11,2.70
1173.86600,-351.79,11.52,621.14,2.70
1173.88600,-351.84,11.52,621.17,2.70
1173.90600,-351.90,11.52,621.20,2.70
1173.92600,-351.95,11.52,621.23,2.70
1173.94600,-352.01,11.52,621.26,2.70
1173.96600,-352.06,11.52,621.29,2.70
1173.98600,-352.12,11.52,621.32,2.70
1174.00600,-352.17,11.52,621.35,2.70
1174.02600,-352.23,11.52,621.38,2.70
1174.04600,-352.28,11.52,621.41,2.70
1174.06600,-352.34,11.52,621.44,2.70
1174.08600,-352.39,11.52,621.47,2.70
1174.10600,-352.45,11.52,621.50,2.70
1174.12600,-352.50,11.52,621.53,2.70
1174.14600,-352.56,11.51,621.56,2.70
1174.16600,-352.61,11.51,621.59,2.70
1174.18600,-352.67,11.51,621.62,2.70
1174.20600,-352.72,11.51,621.65,2.70
1174.22600,-352.78,11.51,621.68,2.70
1174.24600,-352.83,11.51,621.71,2.70
1174.26600,-352.89,11.51,621.75,2.70
1174.28600,-352.94,11.51,621.78,2.70
1174.30600,-353.00,11.51,621.81,2.70
1174.32600,-353.05,11.51,621.84,2.70
1174.34600,-353.10,11.51,621.87,2.70
1174.36600,-353.16,11.51,621.90,2.70
1174.38600,-353.21,11.51,621.93,2.70
1174.40600,-353.27,11.51,621.96,2.70
1174.42600,-353.32,11.51,621.99,2.70
1174.44600,-353.38,11.51,622.02,2.70
1174.46600,-353.43,11.51,622.05,2.70
1174.48600,-353.49,11.51,622.08,2.70
1174.50600,-353.54,11.51,622.11,2.70
1174.52600,-353.60,11.51,622.14,2.70
1174.54600,-353.65,11.51,622.17,2.70
1174.56600,-353.71,11.51,622.20,2.70
1174.58600,-353.76,11.51,622.23,2.70
1174.60600,-353.82,11.51,622.27,2.70
1174.62600,-353.87,11.51,622.30,2.70
1174.64600,-353.93,11.51,622.33,2.70
1174.66600,-353.98,11.51,622.36,2.70
1174.68600,-354.04,11.51,622.39,2.70
1174.70600,-354.09,11.51,622.42,2.70
1174.72600,-354.15,11.51,622.45,2.70
1174.74600,-354.20,11.51,622.48,2.70
1174.76600,-354.26,11.50,622.51,2.70
1174.78600,-354.31,11.50,622.54,2.70
1174.80600,-354.37,11.50,622.57,2.70
1174.82600,-354.42,11.50,622.60,2.70
1174.84600,-354.48,11.50,622.63,2.70
1174.86600,-354.53,11.50,622.66,2.70
1174.88600,-354.59,11.50,622.69,2.70
1174.90600,-354.64,11.50,622.73,2.70
1174.92600,-354.70,11.50,622.76,2.70
1174.94600,-354.75,11.50,622.79,2.70
1174.96600,-354.81,11.50,622.82,2.70
1174.98600,-354.86,11.50,622.85,2.70
1175.00600,-354.92,11.50,622.88,2.70
1175.02600,-354.97,11.50,622.91,2.70
1175.04600,-355.03,11.50,622.94,2.70
1175.06600,-355.08,11.50,622.97,2.70
1175.08600,-355.14,11.50,623.00,2.70
1175.10600,-355.19,11.50,623.03,2.70
1175.12600,-355.25,11.50,623.06,2.70
1175.14600,-355.30,11.50,623.09,2.70
1175.16600,-355.36,11.50,623.13,2.70
1175.18600,-355.41,11.50,623.16,2.70
1175.20600,-355.47,11.50,623.19,2.70
1175.22600,-355.52,11.50,623.22,2.70
1175.24600,-355.58,11.50,623.25,2.70
1175.26600,-355.63,11.50,623.28,2.70
1175.28600,-355.69,11.50,623.31,2.70
1175.30600,-355.74,11.50,623.34,2.70
1175.32600,-355.80,11.50,623.37,2.70
1175.34600,-355.85,11.50,623.40,2.70
1175.36600,-355.91,11.50,623.43,2.70
1175.38600,-355.96,11.49,623.47,2.70
1175.40600,-356.02,11.49,623.50,2.70
1175.42600,-356.07,11.49,623.53,2.70
1175.44600,-356.13,11.49,623.56,2.70
1175.46600,-356.18,11.49,623.59,2.70
1175.48600,-356.24,11.49,623.62,2.70
1175.50600,-356.29,11.49,623.65,2.70
1175.52600,-356.35,11.49,623.68,2.70
1175.54600,-356.40,11.49,623.71,2.70
1175.56600,-356.46,11.49,623.74,2.70
1175.58600,-356.51,11.49,623.77,2.70
1175.60600,-356.57,11.49,623.81,2.70
1175.62600,-356.62,11.49,623.84,2.70
1175.64600,-356.68,11.49,623.87,2.70
1175.66600,-356.73,11.49,623.90,2.70
1175.68600,-356.79,11.49,623.93,2.70
1175.70600,-356.84,11.49,623.96,2.70
1175.72600,-356.90,11.49,623.99,2.70
1175.74600,-356.95,11.49,624.02,2.70
1175.76600,-357.01,11.49,624.05,2.70
1175.78600,-357.07,11.49,624.08,2.70
1175.80600,-357.12,11.49,624.12,2.70
1175.82600,-357.18,11.49,624.15,2.70
1175.84600,-357.23,11.49,624.18,2.70
1175.86600,-357.29,11.49,624.21,2.70
1175.88600,-357.34,11.49,624.24,2.70
1175.90600,-357.40,11.49,624.27,2.70
1175.92600,-357.45,11.49,624.30,2.70
1175.94600,-357.51,11.49,624.33,2.70
1175.96600,-357.56,11.49,624.36,2.70
1175.98600,-357.62,11.49,624.39,2.70
1176.00600,-357.67,11.49,624.43,2.70
1176.02600,-357.73,11.48,624.46,2.70
1176.04600,-357.78,11.48,624.49,2.70
1176.06600,-357.84,11.48,624.52,2.70
1176.08600,-357.89,11.48,624.55,2.70
1176.10600,-357.95,11.48,624.58,2.70
1176.12600,-358.00,11.48,624.61,2.70
1176.14600,-358.06,11.48,624.64,2.70
1176.16600,-358.11,11.48,624.67,2.70
1176.18600,-358.17,11.48,624.71,2.70
1176.20600,-358.22,11.48,624.74,2.70
1176.22600,-358.28,11.48,624.77,2.70
1176.24600,-358.33,11.48,624.80,2.70
1176.26600,-358.39,11.48,624.83,2.70
1176.28600,-358.44,11.48,624.86,2.70
1176.30600,-358.50,11.48,624.89,2.70
1176.32600,-358.55,11.48,624.92,2.70
1176.34600,-358.61,11.48,624.95,2.70
1176.36600,-358.67,11.48,624.99,2.70
1176.38600,-358.72,11.48,625.02,2.70
1176.40600,-358.78,11.48,625.05,2.70
1176.42600,-358.83,11.48,625.08,2.70
1176.44600,-358.89,11.48,625.11,2.70
1176.46600,-358.94,11.48,625.14,2.70
1176.48600,-359.00,11.48,625.17,2.70
1176.50600,-359.05,11.48,625.20,2.70
1176.52600,-359.11,11.48,625.24,2.70
1176.54600,-359.16,11.48,625.27,2.70
1176.56600,-359.22,11.48,625.30,2.70
1176.58600,-359.27,11.48,625.33,2.70
1176.60600,-359.33,11.48,625.36,2.70
1176.62600,-359.38,11.48,625.39,2.70
1176.64600,-359.44,11.48,625.42,2.70
1176.66600,-359.49,11.47,625.45,2.70
1176.68600,-359.55,11.47,625.49,2.70
1176.70600,-359.60,11.47,625.52,2.70
1176.72600,-359.66,11.47,625.55,2.70
1176.74600,-359.72,11.47,625.58,2.70
1176.76600,-359.77,11.47,625.61,2.70
1176.78600,-359.83,11.47,625.64,2.70
1176.80600,-359.88,11.47,625.67,2.70
1176.82600,-359.94,11.47,625.70,2.70
1176.84600,-359.99,11.47,625.74,2.70
1176.86600,-360.05,11.47,625.77,2.70
1176.88600,-360.10,11.47,625.80,2.70
1176.90600,-360.16,11.47,625.83,2.70
1176.92600,-360.21,11.47,625.86,2.70
1176.94600,-360.27,11.47,625.89,2.70
1176.96600,-360.32,11.47,625.92,2.70
1176.98600,-360.38,11.47,625.96,2.70
1177.00600,-360.43,11.47,625.99,2.70
1177.02600,-360.49,11.47,626.02,2.70
1177.04600,-360.55,11.47,626.05,2.70
1177.06600,-360.60,11.47,626.08,2.70
1177.08600,-360.66,11.47,626.11,2.70
1177.10600,-360.71,11.47,626.14,2.70
1177.12600,-360.77,11.47,626.18,2.70
1177.14600,-360.82,11.47,626.21,2.70
1177.16600,-360.88,11.47,626.24,2.70
1177.18600,-360.93,11.47,626.27,2.70
1177.20600,-360.99,11.47,626.30,2.70
1177.22600,-361.04,11.47,626.33,2.69
1177.24600,-361.10,11.47,626.36,2.69
1177.26600,-361.15,11.47,626.40,2.69
1177.28600,-361.21,11.47,626.43,2.69
1177.30600,-361.27,11.46,626.46,2.69
1177.32600,-361.32,11.46,626.49,2.69
1177.34600,-361.38,11.46,626.52,2.69
1177.36600,-361.43,11.46,626.55,2.69
1177.38600,-361.49,11.46,626.58,2.69
1177.40600,-361.54,11.46,626.62,2.69
1177.42600,-361.60,11.46,626.65,2.69
1177.44600,-361.65,11.46,626.68,2.69
1177.46600,-361.71,11.46,626.71,2.69
1177.48600,-361.76,11.46,626.74,2.69
1177.50600,-361.82,11.46,626.77,2.69
1177.52600,-361.87,11.46,626.81,2.69
1177.54600,-361.93,11.46,626.84,2.69
1177.56600,-361.99,11.46,626.87,2.69
1177.58600,-362.04,11.46,626.90,2.69
1177.60600,-362.10,11.46,626.93,2.69
1177.62600,-362.15,11.46,626.96,2.69
1177.64600,-362.21,11.46,626.99,2.69
1177.66600,-362.26,11.46,627.03,2.69
1177.68600,-362.32,11.46,627.06,2.69
1177.70600,-362.37,11.46,627.09,2.69
1177.72600,-362.43,11.46,627.12,2.69
1177.74600,-362.49,11.46,627.15,2.69
1177.76600,-362.54,11.46,627.18,2.69
1177.78600,-362.60,11.46,627.22,2.69
1177.80600,-362.65,11.46,627.25,2.69
1177.82600,-362.71,11.46,627.28,2.69
1177.84600,-362.76,11.46,627.31,2.69
1177.86600,-362.82,11.46,627.34,2.69
1177.88600,-362.87,11.46,627.37,2.69
1177.90600,-362.93,11.46,627.41,2.69
1177.92600,-362.98,11.46,627.44,2.69
1177.94600,-363.04,11.45,627.47,2.69
1177.96600,-363.10,11.45,627.50,2.69
1177.98600,-363.15,11.45,627.53,2.69
1178.00600,-363.21,11.45,627.56,2.69
1178.02600,-363.26,11.45,627.60,2.69
1178.04600,-363.32,11.45,627.63,2.69
1178.06600,-363.37,11.45,627.66,2.69
1178.08600,-363.43,11.45,627.69,2.69
1178.10600,-363.48,11.45,627.72,2.69
1178.12600,-363.54,11.45,627.75,2.69
1178.14600,-363.60,11.45,627.79,2.69
1178.16600,-363.65,11.45,627.82,2.69
1178.18600,-363.71,11.45,627.85,2.69
1178.20600,-363.76,11.45,627.88,2.69
1178.22600,-363.82,11.45,627.91,2.69
1178.24600,-363.87,11.45,627.95,2.69
1178.26600,-363.93,11.45,627.98,2.69
1178.28600,-363.98,11.45,628.01,2.69
1178.30600,-364.04,11.45,628.04,2.69
1178.32600,-364.10,11.45,628.07,2.69
1178.34600,-364.15,11.45,628.10,2.69
1178.36600,-364.21,11.45,628.14,2.69
1178.38600,-364.26,11.45,628.17,2.69
1178.40600,-364.32,11.45,628.20,2.69
1178.42600,-364.37,11.45,628.23,2.69
1178.44600,-364.43,11.45,628.26,2.69
1178.46600,-364.48,11.45,628.29,2.69
1178.48600,-364.54,11.45,628.33,2.69
1178.50600,-364.60,11.45,628.36,2.69
1178.52600,-364.65,11.45,628.39,2.69
1178.54600,-364.71,11.45,628.42,2.69
1178.56600,-364.76,11.45,628.45,2.69
1178.58600,-364.82,11.45,628.49,2.69
1178.60600,-364.87,11.44,628.52,2.69
1178.62600,-364.93,11.44,628.55,2.69
1178.64600,-364.99,11.44,628.58,2.69
1178.66600,-365.04,11.44,628.61,2.69
1178.68600,-365.10,11.44,628.65,2.69
1178.70600,-365.15,11.44,628.68,2.69
1178.72600,-365.21,11.44,628.71,2.69
1178.74600,-365.26,11.44,628.74,2.69
1178.76600,-365.32,11.44,628.77,2.69
1178.78600,-365.38,11.44,628.81,2.69
1178.80600,-365.43,11.44,628.84,2.69
1178.82600,-365.49,11.44,628.87,2.69
1178.84600,-365.54,11.44,628.90,2.69
1178.86600,-365.60,11.44,628.93,2.69
1178.88600,-365.65,11.44,628.97,2.69
1178.90600,-365.71,11.44,629.00,2.69
1178.92600,-365.77,11.44,629.03,2.69
1178.94600,-365.82,11.44,629.06,2.69
1178.96600,-365.88,11.44,629.09,2.69
1178.98600,-365.93,11.44,629.13,2.69
1179.00600,-365.99,11.44,629.16,2.69
1179.02600,-366.04,11.44,629.19,2.69
1179.04600,-366.10,11.44,629.22,2.69
1179.06600,-366.16,11.44,629.25,2.69
1179.08600,-366.21,11.44,629.29,2.69
1179.10600,-366.27,11.44,629.32,2.69
1179.12600,-366.32,11.44,629.35,2.69
1179.14600,-366.38,11.44,629.38,2.69
1179.16600,-366.43,11.44,629.41,2.69
1179.18600,-366.49,11.44,629.45,2.69
1179.20600,-366.55,11.44,629.48,2.69
1179.22600,-366.60,11.44,629.51,2.69
1179.24600,-366.66,11.44,629.54,2.69
1179.26600,-366.71,11.43,629.57,2.69
1179.28600,-366.77,11.43,629.61,2.69
1179.30600,-366.82,11.43,629.64,2.69
1179.32600,-366.88,11.43,629.67,2.69
1179.34600,-366.94,11.43,629.70,2.69
1179.36600,-366.99,11.43,629.73,2.69
1179.38600,-367.05,11.43,629.77,2.69
1179.40600,-367.10,11.43,629.80,2.69
1179.42600,-367.16,11.43,629.83,2.69
1179.44600,-367.21,11.43,629.86,2.69
1179.46600,-367.27,11.43,629.90,2.69
1179.48600,-367.33,11.43,629.93,2.69
1179.50600,-367.38,11.43,629.96,2.69
1179.52600,-367.44,11.43,629.99,2.69
1179.54600,-367.49,11.43,630.02,2.69
1179.56600,-367.55,11.43,630.06,2.69
1179.58600,-367.61,11.43,630.09,2.69
1179.60600,-367.66,11.43,630.12,2.69
1179.62600,-367.72,11.43,630.15,2.69
1179.64600,-367.77,11.43,630.18,2.69
1179.66600,-367.83,11.43,630.22,2.69
1179.68600,-367.88,11.43,630.25,2.69
1179.70600,-367.94,11.43,630.28,2.69
1179.72600,-368.00,11.43,630.31,2.69
1179.74600,-368.05,11.43,630.35,2.69
1179.76600,-368.11,11.43,630.38,2.69
1179.78600,-368.16,11.43,630.41,2.69
1179.80600,-368.22,11.43,630.44,2.69
1179.82600,-368.28,11.43,630.48,2.69
1179.84600,-368.33,11.43,630.51,2.69
1179.86600,-368.39,11.43,630.54,2.69
1179.88600,-368.44,11.43,630.57,2.69
1179.90600,-368.50,11.43,630.60,2.69
1179.92600,-368.55,11.43,630.64,2.69
1179.94600,-368.61,11.42,630.67,2.69
1179.96600,-368.67,11.42,630.70,2.69
1179.98600,-368.72,11.42,630.73,2.69
1180.00600,-368.78,11.42,630.77,2.69
1180.02600,-368.83,11.42,630.80,2.69
1180.04600,-368.89,11.42,630.83,2.69
1180.06600,-368.95,11.42,630.86,2.69
1180.08600,-369.00,11.42,630.90,2.69
1180.10600,-369.06,11.42,630.93,2.69
1180.12600,-369.11,11.42,630.96,2.69
1180.14600,-369.17,11.42,630.99,2.69
1180.16600,-369.23,11.42,631.02,2.69
1180.18600,-369.28,11.42,631.06,2.69
1180.20600,-369.34,11.42,631.09,2.69
1180.22600,-369.39,11.42,631.12,2.69
1180.24600,-369.45,11.42,631.15,2.69
1180.26600,-369.51,11.42,631.19,2.69
1180.28600,-369.56,11.42,631.22,2.69
1180.30600,-369.62,11.42,631.25,2.69
1180.32600,-369.67,11.42,631.28,2.69
1180.34600,-369.73,11.42,631.32,2.69
1180.36600,-369.79,11.42,631.35,2.69
1180.38600,-369.84,11.42,631.38,2.69
1180.40600,-369.90,11.42,631.41,2.69
1180.42600,-369.95,11.42,631.45,2.69
1180.44600,-370.01,11.42,631.48,2.69
1180.46600,-370.07,11.42,631.51,2.69
1180.48600,-370.12,11.42,631.54,2.69
1180.50600,-370.18,11.42,631.58,2.69
1180.52600,-370.23,11.42,631.61,2.69
1180.54600,-370.29,11.42,631.64,2.69
1180.56600,-370.35,11.42,631.67,2.69
1180.58600,-370.40,11.42,631.71,2.69
1180.60600,-370.46,11.41,631.74,2.69
1180.62600,-370.51,11.41,631.77,2.69
1180.64600,-370.57,11.41,631.80,2.69
1180.66600,-370.63,11.41,631.84,2.69
1180.68600,-370.68,11.41,631.87,2.69
1180.70600,-370.74,11.41,631.90,2.69
1180.72600,-370.79,11.41,631.93,2.69
1180.74600,-370.85,11.41,631.97,2.69
1180.76600,-370.91,11.41,632.00,2.69
1180.78600,-370.96,11.41,632.03,2.69
1180.80600,-371.02,11.41,632.06,2.69
1180.82600,-371.07,11.41,632.10,2.69
1180.84600,-371.13,11.41,632.13,2.69
1180.86600,-371.19,11.41,632.16,2.69
1180.88600,-371.24,11.41,632.19,2.68
1180.90600,-371.30,11.41,632.23,2.68
1180.92600,-371.35,11.41,632.26,2.68
1180.94600,-371.41,11.41,632.29,2.68
1180.96600,-371.47,11.41,632.33,2.68
1180.98600,-371.52,11.41,632.36,2.68
1181.00600,-371.58,11.41,632.39,2.68
1181.02600,-371.63,11.41,632.42,2.68
1181.04600,-371.69,11.41,632.46,2.68
1181.06600,-371.75,11.41,632.49,2.68
1181.08600,-371.80,11.41,632.52,2.68
1181.10600,-371.86,11.41,632.55,2.68
1181.12600,-371.92,11.41,632.59,2.68
1181.14600,-371.97,11.41,632.62,2.68
1181.16600,-372.03,11.41,632.65,2.68
1181.18600,-372.08,11.41,632.68,2.68
1181.20600,-372.14,11.41,632.72,2.68
1181.22600,-372.20,11.41,632.75,2.68
1181.24600,-372.25,11.41,632.78,2.68
1181.26600,-372.31,11.41,632.82,2.68
1181.28600,-372.36,11.40,632.85,2.68
1181.30600,-372.42,11.40,632.88,2.68
1181.32600,-372.48,11.40,632.91,2.68
1181.34600,-372.53,11.40,632.95,2.68
1181.36600,-372.59,11.40,632.98,2.68
1181.38600,-372.65,11.40,633.01,2.68
1181.40600,-372.70,11.40,633.04,2.68
1181.42600,-372.76,11.40,633.08,2.68
1181.44600,-372.81,11.40,633.11,2.68
1181.46600,-372.87,11.40,633.14,2.68
1181.48600,-372.93,11.40,633.18,2.68
1181.50600,-372.98,11.40,633.21,2.68
1181.52600,-373.04,11.40,633.24,2.68
1181.54600,-373.10,11.40,633.27,2.68
1181.56600,-373.15,11.40,633.31,2.68
1181.58600,-373.21,11.40,633.34,2.68
1181.60600,-373.26,11.40,633.37,2.68
1181.62600,-373.32,11.40,633.41,2.68
1181.64600,-373.38,11.40,633.44,2.68
1181.66600,-373.43,11.40,633.47,2.68
1181.68600,-373.49,11.40,633.50,2.68
1181.70600,-373.54,11.40,633.54,2.68
1181.72600,-373.60,11.40,633.57,2.68
1181.74600,-373.66,11.40,633.60,2.68
1181.76600,-373.71,11.40,633.64,2.68
1181.78600,-373.77,11.40,633.67,2.68
1181.80600,-373.83,11.40,633.70,2.68
1181.82600,-373.88,11.40,633.73,2.68
1181.84600,-373.94,11.40,633.77,2.68
1181.86600,-373.99,11.40,633.80,2.68
1181.88600,-374.05,11.40,633.83,2.68
1181.90600,-374.11,11.40,633.87,2.68
1181.92600,-374.16,11.40,633.90,2.68
1181.94600,-374.22,11.40,633.93,2.68
1181.96600,-374.28,11.40,633.97,2.68
1181.98600,-374.33,11.39,634.00,2.68
1182.00600,-374.39,11.39,634.03,2.68
1182.02600,-374.45,11.39,634.06,2.68
1182.04600,-374.50,11.39,634.10,2.68
1182.06600,-374.56,11.39,634.13,2.68
1182.08600,-374.61,11.39,634.16,2.68
1182.10600,-374.67,11.39,634.20,2.68
1182.12600,-374.73,11.39,634.23,2.68
1182.14600,-374.78,11.39,634.26,2.68
1182.16600,-374.84,11.39,634.30,2.68
1182.18600,-374.90,11.39,634.33,2.68
1182.20600,-374.95,11.39,634.36,2.68
1182.22600,-375.01,11.39,634.39,2.68
1182.24600,-375.06,11.39,634.43,2.68
1182.26600,-375.12,11.39,634.46,2.68
1182.28600,-375.18,11.39,634.49,2.68
1182.30600,-375.23,11.39,634.53,2.68
1182.32600,-375.29,11.39,634.56,2.68
1182.34600,-375.35,11.39,634.59,2.68
1182.36600,-375.40,11.39,634.63,2.68
1182.38600,-375.46,11.39,634.66,2.68
1182.40600,-375.52,11.39,634.69,2.68
1182.42600,-375.57,11.39,634.73,2.68
1182.44600,-375.63,11.39,634.76,2.68
1182.46600,-375.68,11.39,634.79,2.68
1182.48600,-375.74,11.39,634.82,2.68
1182.50600,-375.80,11.39,634.86,2.68
1182.52600,-375.85,11.39,634.89,2.68
1182.54600,-375.91,11.39,634.92,2.68
1182.56600,-375.97,11.39,634.96,2.68
1182.58600,-376.02,11.39,634.99,2.68
1182.60600,-376.08,11.39,635.02,2.68
1182.62600,-376.14,11.39,635.06,2.68
1182.64600,-376.19,11.39,635.09,2.68
1182.66600,-376.25,11.39,635.12,2.68
1182.68600,-376.31,11.38,635.16,2.68
1182.70600,-376.36,11.38,635.19,2.68
1182.72600,-376.42,11.38,635.22,2.68
1182.74600,-376.47,11.38,635.26,2.68
1182.76600,-376.53,11.38,635.29,2.68
1182.78600,-376.59,11.38,635.32,2.68
1182.80600,-376.64,11.38,635.36,2.68
1182.82600,-376.70,11.38,635.39,2.68
1182.84600,-376.76,11.38,635.42,2.68
1182.86600,-376.81,11.38,635.46,2.68
1182.88600,-376.87,11.38,635.49,2.68
1182.90600,-376.93,11.38,635.52,2.68
1182.92600,-376.98,11.38,635.56,2.68
1182.94600,-377.04,11.38,635.59,2.68
1182.96600,-377.10,11.38,635.62,2.68
1182.98600,-377.15,11.38,635.65,2.68
1183.00600,-377.21,11.38,635.69,2.68
1183.02600,-377.27,11.38,635.72,2.68
1183.04600,-377.32,11.38,635.75,2.68
1183.06600,-377.38,11.38,635.79,2.68
1183.08600,-377.44,11.38,635.82,2.68
1183.10600,-377.49,11.38,635.85,2.68
1183.12600,-377.55,11.38,635.89,2.68
1183.14600,-377.60,11.38,635.92,2.68
1183.16600,-377.66,11.38,635.95,2.68
1183.18600,-377.72,11.38,635.99,2.68
1183.20600,-377.77,11.38,636.02,2.68
1183.22600,-377.83,11.38,636.06,2.68
1183.24600,-377.89,11.38,636.09,2.68
1183.26600,-377.94,11.38,636.12,2.68
1183.28600,-378.00,11.38,636.16,2.68
1183.30600,-378.06,11.38,636.19,2.68
1183.32600,-378.11,11.38,636.22,2.68
1183.34600,-378.17,11.38,636.26,2.68
1183.36600,-378.23,11.38,636.29,2.68
1183.38600,-378.28,11.37,636.32,2.68
